Customer ID,loan_default,loan_amount,annual_income,age,employment_length,debt_to_income,credit_limit,credit_used,monthly_debt,recent_inquiries,credit_history_length,monthly_payment,has_mortgage,has_dependents,zipcode,loan_purpose
CUST-00504,0,26053.69638908368,127006.00654707421,48.0,15.0,0.42530380264761336,30788.728414949986,20301.564116147198,4501.344795296528,5.0,16.0,553.5640520726713,No,No,15817,vacation
CUST-00505,0,19471.526734590134,102463.16546602598,46.0,12.0,0.6198824990030968,34538.14188979785,17992.547539990428,5292.926922070666,5.0,14.0,413.71239912649327,Yes,No,67154,small_business
CUST-00506,1,28814.97313752025,111286.87684491073,47.0,14.0,0.31459269617612445,21175.896166625374,18356.458562800824,2917.503219638398,4.0,15.0,612.2330226068887,No,No,10221,home_buying
CUST-00507,0,19827.27814290379,107318.45783982059,48.0,12.0,0.40724771549918204,22815.703656100144,15012.068764082258,3642.0997321801847,4.0,21.0,421.27106520503014,No,No,78146,small_business
CUST-00508,1,25005.794313565057,130765.6145393581,53.0,19.0,0.5079137255350722,24576.906423633904,17433.977555723293,5534.8042043807145,2.0,14.0,531.2992298210961,No,No,80575,credit_card_refinancing
CUST-00509,0,22837.37532406566,121376.04527891029,50.0,13.0,0.48460535864644416,29087.47962207865,16664.72313598369,4901.62349612278,5.0,17.0,485.2267345984392,No,Yes,97900,medical_expenses
CUST-00510,1,35516.389520078126,158845.18527316637,42.0,21.0,0.32085165372267205,31319.039751320754,15811.405236531502,4247.1450317316385,3.0,3.0,754.618316115922,No,Yes,35825,other
CUST-00511,0,35910.46845325514,144467.89749654778,48.0,21.0,0.23711650773313095,21859.646099998583,15227.451315464878,2854.643611160778,4.0,13.0,762.991328828903,No,No,57739,medical_expenses
CUST-00512,0,34159.133257971276,119843.14524381765,47.0,22.0,0.21949911474594902,20578.69674986802,11935.170420595543,2192.1220241156802,4.0,10.0,725.7806316302888,No,No,66531,credit_card_refinancing
CUST-00513,0,24224.440246498263,133369.5813611427,42.0,15.0,0.4910244413053956,29613.87913906662,13471.58186705709,5457.310347915799,4.0,12.0,514.6977650227966,No,No,19171,vacation
CUST-00514,1,21041.078716471056,136261.3991066902,52.0,10.0,0.5120858006857043,20949.24536202957,12510.819364406545,5814.793972008647,4.0,16.0,447.06074026217703,Yes,No,97062,vacation
CUST-00515,0,20621.459021543673,99466.07319898331,53.0,13.0,0.3195962825454935,33076.2759455216,26422.380787194157,2649.0822694827507,5.0,21.0,438.14506184232613,Yes,No,53279,moving
CUST-00516,0,23248.395331104442,167021.7408795472,59.0,17.0,0.4593432513787612,37392.54351862091,23621.692384081423,6393.359125546013,4.0,20.0,493.95969506521806,Yes,No,91678,home_improvement
CUST-00517,0,20082.697796691584,126352.21442567247,50.0,12.0,0.4440673317100917,29698.071737093393,16609.268344918008,4675.740892972478,4.0,19.0,426.69797800919616,No,No,51145,small_business
CUST-00518,0,22371.43482213684,154552.8460568838,51.0,14.0,0.4452414803251573,31693.642398881526,19108.66925036997,5734.444830569425,2.0,15.0,475.3268759211667,No,No,96951,debt_consolidation
CUST-00519,0,29367.421435339456,178347.00691712534,45.0,14.0,0.44742840377272974,29949.904670476968,24265.106560297605,6649.793051881115,5.0,19.0,623.9709162913175,Yes,No,26334,wedding
CUST-00520,0,20017.724331316684,120131.1388350534,51.0,12.0,0.3645223078787545,29965.475008574096,17671.132441520138,3649.206664688061,4.0,19.0,425.3174838853296,No,No,49363,debt_consolidation
CUST-00521,0,23062.0570092697,101780.36031916933,50.0,14.0,0.49325144857545333,30897.126828255346,18919.303984352217,4183.609180330155,6.0,15.0,490.00055640977257,Yes,No,76469,major_purchase
CUST-00522,0,23260.58200180894,103999.70526147334,49.0,15.0,0.4206938020880614,29255.802158902276,18863.238595865583,3646.002618540582,5.0,17.0,494.218625802558,No,No,50538,other
CUST-00523,0,22640.191714597564,115852.3793772002,56.0,16.0,0.4824988362227949,26094.33515310174,10793.664625508403,4658.219851928401,6.0,18.0,481.0371656317413,No,No,97410,home_improvement
CUST-00524,1,22733.850522667624,159068.77619383924,41.0,6.0,0.4683824224331432,26304.297263961525,17712.00219581794,6208.751560595494,5.0,20.0,483.02713851440996,No,No,63528,vacation
CUST-00525,0,39593.58758964101,165519.61537000997,47.0,21.0,0.3051155650116625,21244.792447824584,15604.118729506665,4208.550913677804,6.0,14.0,841.2467257966214,No,No,52753,car_financing
CUST-00526,0,30169.81550847413,100755.81613609486,45.0,16.0,0.5239692796106353,23733.45424597464,14645.901011761274,4399.412699784271,6.0,10.0,641.0194190392666,No,No,62743,small_business
CUST-00527,0,21380.356514002844,111223.7362929698,41.0,15.0,0.408324511320011,31553.895795484947,23248.22640985063,3784.614814084389,3.0,17.0,454.26939079587555,Yes,Yes,48752,small_business
CUST-00528,0,22994.502442508063,127569.43972718043,48.0,18.0,0.37080048381622643,26277.401897255273,14590.555591548431,3941.9008309169535,2.0,17.0,488.56522150933773,Yes,No,82667,credit_card_refinancing
CUST-00529,0,33069.83728082939,92241.945347559,41.0,24.0,0.22693557976893983,20196.08643390464,12604.268246296157,1744.4149455385968,5.0,15.0,702.6363113001505,No,Yes,26683,medical_expenses
CUST-00530,0,25650.65796949494,150992.01235431034,38.0,12.0,0.4230009223910276,23767.489030765653,17451.33294152625,5322.4800416292255,2.0,14.0,545.0006767513104,No,No,35144,medical_expenses
CUST-00531,0,24390.627910595707,102398.57276920194,57.0,14.0,0.519887035246084,28308.82616821181,15364.798507031794,4436.307534200899,7.0,16.0,518.2287617523363,No,No,65108,car_financing
CUST-00532,0,32663.197463198463,145912.9793558427,37.0,17.0,0.4217146851980961,28486.526164427436,17563.2310173769,5127.803846280457,5.0,9.0,693.9964169135642,No,No,97153,medical_expenses
CUST-00533,0,25859.213392837213,168410.849747334,50.0,16.0,0.4264650081844067,35287.17526615098,28537.824228560992,5985.111201319974,3.0,18.0,549.4318631558411,No,Yes,59695,other
CUST-00534,0,30917.529943270816,220631.76676589923,60.0,15.0,0.49321830020495594,33449.36480672461,25179.29762094881,9068.302081291093,5.0,17.0,656.9061410666525,No,No,98777,moving
CUST-00535,0,19830.107919159993,82313.87940538701,57.0,13.0,0.5718487166438401,30282.371495514148,16110.236818733409,3922.5905249955317,7.0,17.0,421.33118958766863,No,No,32810,major_purchase
CUST-00536,0,20262.473465124785,97619.8723601362,54.0,13.0,0.4357788674175872,26985.786121191497,16985.768589743442,3545.056451212465,5.0,19.0,430.51767967439446,No,No,90676,small_business
CUST-00537,0,34503.35147816414,173824.54838060902,45.0,12.0,0.3901731592727765,22260.692393234283,15033.988291054688,5651.806100068818,4.0,6.0,733.0942515451599,Yes,Yes,84593,wedding
CUST-00538,0,24555.628415387797,182682.31211497835,45.0,11.0,0.4320751875715717,35972.266053878186,32657.23606586197,6577.70785609064,3.0,18.0,521.7345348550357,No,No,49446,home_improvement
CUST-00539,0,26360.438010377256,112489.12904742923,44.0,20.0,0.2887393642415479,25574.675940818568,16235.8240544615,2706.669967103346,3.0,17.0,560.0814050151027,Yes,No,63225,wedding
CUST-00540,1,30043.606494846103,139988.2849642753,44.0,11.0,0.3317372357983305,18520.037381330658,13315.921653332467,3869.9438915164733,4.0,11.0,638.3378504837468,No,Yes,81819,home_improvement
CUST-00541,0,23901.69778762821,97979.7443327125,48.0,22.0,0.3062812421396167,35099.57887421662,22842.784904154403,2500.7798165621048,4.0,19.0,507.84044156895993,No,No,10053,debt_consolidation
CUST-00542,0,18202.936262716525,118478.56915317671,45.0,10.0,0.5878417459267368,40968.31892945898,22017.86477445009,5803.887412158751,5.0,13.0,386.75860065030565,Yes,No,49829,debt_consolidation
CUST-00543,0,27935.76438366118,95850.92221005009,45.0,18.0,0.2908026979686861,24967.271725602237,12482.077564097712,2322.8088984557685,4.0,11.0,593.5524349031066,No,No,47606,small_business
CUST-00544,0,27454.266087532218,135721.32592933232,45.0,13.0,0.45423695055467694,26126.086469084737,11938.443792494847,5137.470101281443,5.0,10.0,583.3220190768549,No,No,37549,wedding
CUST-00545,1,19584.49942232061,130403.65017356783,37.0,9.0,0.4994987259055407,32642.315149249396,20246.173303663934,5428.038092927414,5.0,20.0,416.1127348738548,Yes,No,66346,car_financing
CUST-00546,0,20318.46869466715,122914.63571126235,47.0,12.0,0.5394031065506875,34361.57981331363,17761.60986976397,5525.044695266748,5.0,15.0,431.7074128200988,Yes,No,86019,wedding
CUST-00547,0,17152.142377648677,105133.3514705074,52.0,9.0,0.40362832402873383,31108.580306774635,21829.61648521636,3536.2332044637274,5.0,20.0,364.4323359919417,No,No,89516,wedding
CUST-00548,0,32702.706156983528,149604.94445961784,52.0,21.0,0.3063526368889422,19116.59159812345,9622.08677318943,3819.3224355689727,3.0,11.0,694.8358598968993,No,Yes,95813,wedding
CUST-00549,0,26199.913546980868,138440.33981691324,41.0,14.0,0.396648991691141,27502.117324658288,16355.333060365481,4576.018433146463,4.0,13.0,556.6707345640674,No,Yes,52237,medical_expenses
CUST-00550,0,32731.64390724611,156641.1027541472,51.0,20.0,0.30100931647273577,26443.544693084932,18201.1485166521,3929.2026059634513,5.0,18.0,695.4507015705718,No,No,70946,medical_expenses
CUST-00551,0,17007.840700360295,175661.81487538072,46.0,7.0,0.5870747157980163,41299.47692626652,34489.92092331588,8593.884170377323,3.0,19.0,361.3663518026845,No,No,67905,credit_card_refinancing
CUST-00552,0,22395.40419437269,158199.51223058088,50.0,17.0,0.4344328156761642,35401.181835676834,27725.010968926617,5727.254961410586,3.0,22.0,475.8361542447629,No,No,67954,medical_expenses
CUST-00553,0,21584.740517887745,129850.06675364735,41.0,12.0,0.523149649239785,34701.79508007217,18230.892334239543,5660.918072994439,4.0,13.0,458.6119468646861,No,No,98555,home_buying
CUST-00554,0,21518.108398686698,147242.25128946517,45.0,14.0,0.49346969265886176,32841.43687775078,25222.222668221555,6054.9657075176065,3.0,19.0,457.1962112488149,No,No,38010,moving
CUST-00555,1,27359.537468741946,124697.64057889913,49.0,14.0,0.24748952357952173,29493.068479688976,18103.149814379933,2571.7799715301817,5.0,14.0,581.3093158779814,No,No,77000,medical_expenses
CUST-00556,1,22944.641407007177,153887.62969507175,54.0,15.0,0.5717821051064089,30126.246044686097,17479.250728936033,7332.516071406971,3.0,13.0,487.50582185870024,Yes,Yes,72021,credit_card_refinancing
CUST-00557,0,38598.02588369504,187202.09515690233,51.0,18.0,0.3041220179020353,26083.46303571136,20157.537356687295,4744.35657788383,5.0,11.0,820.0939817175608,Yes,No,32241,vacation
CUST-00558,0,31571.01262108396,161988.24114016967,48.0,16.0,0.4039288018069982,28625.0843468068,21499.72184275694,5452.643012547652,5.0,15.0,670.7907167401877,No,No,96356,home_buying
CUST-00559,1,22202.578838628993,116088.55443101347,50.0,7.0,0.33342047991364143,18694.231337852314,11892.344165602719,3225.5251275724495,5.0,17.0,471.7391852898103,No,No,21114,small_business
CUST-00560,0,31157.020046663136,156873.1188472758,50.0,16.0,0.32530083227006945,28830.68766382302,20343.51337979943,4252.579676818361,3.0,10.0,661.9945980013355,No,Yes,47196,wedding
CUST-00561,0,32906.915191302585,210375.8273407219,49.0,14.0,0.45302673856488485,28527.155726357898,24001.910884940866,7942.156244421381,4.0,15.0,699.1746983795211,Yes,No,77561,vacation
CUST-00562,0,23814.783438045786,65646.50845551671,51.0,13.0,0.37487733604401574,21820.112554416446,19170.98178548943,2050.782350866255,5.0,17.0,505.9937684973314,Yes,Yes,97012,car_financing
CUST-00563,1,26270.14284292761,160346.33301765518,38.0,9.0,0.5640205352213296,22983.906818971125,19139.220424791358,7536.552047449619,4.0,16.0,558.1628995550888,Yes,Yes,92960,major_purchase
CUST-00564,0,35439.10073761282,130454.9680776534,40.0,18.0,0.30860710064818364,20239.986947453923,13811.620291515428,3354.944121966331,5.0,11.0,752.9761578992021,Yes,Yes,91167,home_buying
CUST-00565,0,25892.20673596279,140331.77686447237,42.0,16.0,0.42648390578662554,30772.441999510014,20239.733708004445,4987.437025261449,4.0,16.0,550.1328741924045,No,No,53933,debt_consolidation
CUST-00566,0,25791.752279221142,115979.74884845577,39.0,16.0,0.32929626964554326,25090.153194663282,17257.14313437341,3182.64155418529,3.0,14.0,547.9985138585686,Yes,No,22240,home_buying
CUST-00567,1,29076.305908544295,181289.21775324855,48.0,11.0,0.277999847805552,31621.36342521813,16391.48201722671,4199.8645786825555,5.0,16.0,617.7855716773562,No,No,40784,car_financing
CUST-00568,1,23511.12899859686,157056.59022066233,51.0,10.0,0.5203138517555935,27082.63614465449,17561.172457272743,6809.893283442725,5.0,18.0,499.542009045585,No,No,98184,moving
CUST-00569,0,27906.606379046127,112018.56469858316,48.0,19.0,0.3332740301015981,28695.56910183836,17808.52235780503,3111.0732086077846,4.0,13.0,592.9329134753591,Yes,No,50687,debt_consolidation
CUST-00570,0,22064.76162078535,80616.85536888191,60.0,11.0,0.3220569108092832,16011.981065197366,10973.81756972734,2163.6012832717406,6.0,21.0,468.8109767003038,No,No,39444,home_improvement
CUST-00571,0,35473.997931984,159521.45883944505,49.0,18.0,0.3368889716326408,23722.88003441629,16165.621855273852,4478.418351813273,5.0,13.0,753.7176201483044,No,No,36100,other
CUST-00572,0,24099.746652415564,81689.63069898635,51.0,10.0,0.4383392444431923,24865.8774798138,18619.104081062913,2983.980916619757,6.0,14.0,512.0483946541128,Yes,Yes,29313,wedding
CUST-00573,0,31855.62140336223,165656.7834216596,43.0,14.0,0.3350048416178407,23579.216137481915,17655.938441099926,4624.652041091168,3.0,9.0,676.8378122624738,No,No,13201,vacation
CUST-00574,0,21969.98962956515,190778.5165404433,48.0,10.0,0.5630976822832392,36701.69018343277,29738.026523071327,8952.245041113185,3.0,19.0,466.7973519654723,No,No,16057,home_improvement
CUST-00575,0,16588.326600829976,76206.51382960952,59.0,11.0,0.5979194046093922,30691.614775431095,19220.39084911764,3797.1127813631283,7.0,20.0,352.45291697295636,No,No,42092,debt_consolidation
CUST-00576,0,29400.032573415727,135216.45587474183,48.0,23.0,0.3102426068412483,28977.182979297544,20402.806105419993,3495.8254798678777,3.0,18.0,624.6638066001093,Yes,No,72277,credit_card_refinancing
CUST-00577,1,22789.62747501237,152423.3442754694,48.0,11.0,0.5160470147821722,26231.139896264976,17855.467175918664,6554.800983039273,4.0,20.0,484.21223391473706,No,No,90120,home_buying
CUST-00578,0,25963.154613769388,126998.50064386756,41.0,15.0,0.3420409314771196,29458.73200152781,21550.12413302637,3619.89045470217,3.0,14.0,551.6403069243308,No,Yes,19545,medical_expenses
CUST-00579,0,39570.76395610569,169308.37670553065,45.0,18.0,0.22447891825217622,17839.556457828417,12935.311420771612,3167.1801044907893,3.0,6.0,840.7617910344229,Yes,No,69692,major_purchase
CUST-00580,0,28425.04129400159,76902.22685794577,53.0,15.0,0.564239352746916,24341.68189428451,15122.656616117216,3615.9385589269846,8.0,11.0,603.9481232933003,No,No,64321,credit_card_refinancing
CUST-00581,0,28166.904151731767,110512.71454721103,35.0,13.0,0.6154765272491444,27097.307886143495,16959.14894996536,5668.165147199453,5.0,6.0,598.4634718898545,No,No,92544,credit_card_refinancing
CUST-00582,0,21877.887216492545,145107.45515559817,39.0,13.0,0.5088187799022401,29668.11544557269,11977.065919057868,6152.783190582541,3.0,14.0,464.84044787690294,No,No,85454,major_purchase
CUST-00583,0,37334.89521391307,186891.602536373,49.0,15.0,0.41305889970374476,27925.52703573505,22277.1014893061,6433.103308961985,7.0,14.0,793.2561879005291,Yes,No,35485,car_financing
CUST-00584,1,25691.355540996025,159653.74149816847,43.0,10.0,0.2531582637807848,19672.872773278727,13523.651105583134,3368.1386669818803,2.0,17.0,545.865379872634,No,No,60328,moving
CUST-00585,0,28580.29936461228,118166.27060971771,48.0,20.0,0.3087550548003379,25374.574326457554,15801.108092380904,3040.3694464712457,3.0,13.0,607.2468984613511,Yes,No,74799,home_buying
CUST-00586,0,25891.778206253333,99160.14561821705,50.0,13.0,0.43938526067714634,26415.214100624642,19081.120306447538,3630.792202603674,6.0,14.0,550.1237692025076,Yes,Yes,62383,vacation
CUST-00587,0,20374.066821585177,103789.42931862919,58.0,13.0,0.46906719391039087,28995.959972595538,15225.344557811195,4057.018030670854,6.0,19.0,432.8887087085889,Yes,No,41979,home_improvement
CUST-00588,0,26245.54165761535,138369.66858823344,48.0,14.0,0.4631268364633335,21259.787838290475,9165.51640352052,5340.225572979037,5.0,14.0,557.640197070809,Yes,No,29342,small_business
CUST-00589,0,19904.258060922417,139973.8766795411,51.0,15.0,0.4204332058601572,35002.58452133028,22412.325311122953,4904.138809087814,2.0,17.0,422.90666096504174,Yes,Yes,95990,moving
CUST-00590,0,32441.525834341835,176646.6061862801,52.0,18.0,0.385612290882585,28462.81341347092,20840.653490830708,5676.425207343774,4.0,16.0,689.2865499040278,Yes,No,10726,home_improvement
CUST-00591,0,21180.195596312435,122032.27346332735,55.0,12.0,0.29801493068308604,24557.35574494787,16332.124242882484,3030.6199597727414,4.0,22.0,450.01656282825894,No,No,23970,debt_consolidation
CUST-00592,0,28258.71316885913,109237.22933158342,48.0,24.0,0.3070127561468353,27979.886775241343,17341.758226815044,2794.7685709111124,4.0,17.0,600.4141421816571,Yes,No,65724,small_business
CUST-00593,0,26849.82076460082,133726.7552295248,46.0,19.0,0.28310859634121543,30938.55429097594,22782.22876249376,3154.9328305246713,2.0,15.0,570.4793422750146,Yes,Yes,38683,medical_expenses
CUST-00594,0,24256.435773837013,146764.98132765404,42.0,15.0,0.3708853488516962,28632.953539062186,22109.601367233612,4536.081774909971,1.0,15.0,515.3775754227237,No,No,33053,medical_expenses
CUST-00595,0,31318.82095324966,82443.57319956747,45.0,16.0,0.54878870334702,19036.291923546894,12545.354524282859,3770.341802957147,7.0,8.0,665.432389097903,No,No,77889,debt_consolidation
CUST-00596,0,16003.94677491863,105605.23555370326,50.0,8.0,0.3741788501209652,32116.265114702364,22604.72004000127,3292.9371338531964,4.0,21.0,340.0365726834548,No,No,70889,home_buying
CUST-00597,0,30225.938933330286,107879.07340400986,42.0,22.0,0.2826435738712466,26175.387256221504,18423.547254445344,2540.9439044023247,4.0,17.0,642.2118759565348,Yes,No,16582,debt_consolidation
CUST-00598,1,29827.14600794069,151728.02710183844,48.0,11.0,0.44161019742273055,16970.57771144603,13481.92312741791,5583.72033358369,5.0,16.0,633.7387048402446,Yes,Yes,83060,moving
CUST-00599,0,24759.66434471463,132862.8193338124,43.0,15.0,0.3731906432499106,29135.405800205233,22167.425208067994,4131.9300842651755,1.0,12.0,526.0696953681481,Yes,No,42662,medical_expenses
CUST-00600,0,33683.8513763442,150235.60624379813,55.0,21.0,0.3470475157495041,26931.535461736457,16966.361007673655,4344.907827002568,5.0,14.0,715.6822962409026,Yes,Yes,25906,vacation
CUST-00601,0,30532.887681985736,209498.18040355798,50.0,9.0,0.5525280157171676,29363.353933517563,21774.743409145456,9646.134492894591,5.0,12.0,648.7336297432851,Yes,Yes,69829,other
CUST-00602,1,26336.397403260362,143247.04816706653,51.0,18.0,0.3891861069781838,27877.77349093823,16670.99114452332,4645.813417688084,3.0,13.0,559.5706131608041,Yes,No,27477,home_buying
CUST-00603,0,14101.427588260254,141881.1844609197,51.0,9.0,0.4873404771551939,35589.60280429578,17851.581741921527,5762.037011210724,4.0,22.0,299.6136624604784,Yes,No,70901,medical_expenses
CUST-00604,0,19771.56688010745,119386.56312612935,44.0,12.0,0.5784743293892403,24833.272093752854,9568.351189457948,5755.1718368728225,5.0,15.0,420.08736551347516,Yes,No,97500,credit_card_refinancing
CUST-00605,0,22578.164154737406,138764.53332487086,53.0,18.0,0.46893371618266,30773.6057676507,19038.792138964505,5422.614023865354,3.0,19.0,479.7192632940616,No,Yes,79616,debt_consolidation
CUST-00606,0,23669.624778778427,114651.36462922937,44.0,14.0,0.5289693804773514,35212.419552797524,20534.952391140097,5053.921776567198,5.0,13.0,502.9095759736501,Yes,No,83259,credit_card_refinancing
CUST-00607,0,26716.16738141612,178949.03533571615,46.0,13.0,0.45178065113020194,25294.327877912518,17870.549290551193,6737.142641924279,3.0,17.0,567.6396028666768,Yes,No,88047,major_purchase
CUST-00608,0,26932.420949046656,118769.10131181616,44.0,15.0,0.483970149361182,31552.385326694293,21572.403784663104,4790.058308447752,5.0,14.0,572.2343520870942,No,No,51588,medical_expenses
CUST-00609,0,24839.018332416377,164111.67316689136,53.0,17.0,0.4764701437901605,32398.38090245616,22588.860915948353,6516.192709289379,3.0,17.0,527.7557330928645,No,No,68008,other
CUST-00610,0,21654.877851135105,129068.67708601935,49.0,10.0,0.30895971194860083,23435.68495918851,13695.734999215758,3323.0851078402925,4.0,19.0,460.1021579201219,Yes,No,90301,car_financing
CUST-00611,0,25419.35469666648,137320.10166448355,52.0,15.0,0.3695091004591451,25906.064134260123,13172.738288022512,4228.418936750139,5.0,18.0,540.0861657716614,No,No,76162,vacation
CUST-00612,1,17458.778595950367,114962.88456189919,37.0,7.0,0.37665395287744374,22056.37796950983,15484.415716142532,3608.435408702715,4.0,24.0,370.94744943229205,No,Yes,65933,debt_consolidation
CUST-00613,0,20316.29245394328,140621.578129106,49.0,16.0,0.4519427228981153,33627.05999495891,22278.573285179213,5296.074909824852,3.0,20.0,431.6611741361363,Yes,No,81810,wedding
CUST-00614,1,19906.013620209014,140449.23101410386,44.0,9.0,0.5642427365861612,30456.121352610742,21223.35391800189,6603.954871568326,3.0,15.0,422.94396141169733,No,No,68446,wedding
CUST-00615,1,25490.336891424817,137955.73712052172,43.0,14.0,0.3452844981363273,25920.816598742364,19550.632394505912,3969.498121390536,2.0,15.0,541.5943276373957,No,No,30861,major_purchase
CUST-00616,0,27673.34233985487,192375.61120408037,51.0,14.0,0.49642493463671467,32474.616531601172,26358.78641124712,7958.337518140303,3.0,15.0,587.9767420051314,Yes,No,72216,wedding
CUST-00617,0,27288.315561807074,150950.7195140067,43.0,16.0,0.45853448701626387,37119.11952168498,18848.707166067557,5768.009228090916,5.0,12.0,579.7960608369143,Yes,No,68991,credit_card_refinancing
CUST-00618,0,39610.159141079566,222466.462008819,53.0,19.0,0.3701916051149854,27649.139922624883,24860.20327075745,6862.934721274719,4.0,12.0,841.5988222909716,No,Yes,43972,moving
CUST-00619,0,24987.351142156884,97126.32706667428,53.0,11.0,0.4192030970299887,21196.546366491108,12193.471704456111,3392.971425791456,6.0,14.0,530.9073669335692,No,Yes,42406,other
CUST-00620,0,20930.596283410596,124462.66346542606,50.0,21.0,0.35763812425290287,34348.985941384104,24614.260194860482,3709.382791774606,2.0,23.0,444.71331506713176,Yes,No,93579,car_financing
CUST-00621,1,22831.251425686347,127070.40702579911,35.0,12.0,0.3747080283158638,19686.810128547368,14040.833138190123,3967.8584728276223,2.0,16.0,485.0966198557667,Yes,Yes,46347,vacation
CUST-00622,1,19476.325705023162,121904.68720454788,49.0,15.0,0.4422440315983517,35469.37952326567,22689.993391004213,4492.635028339604,3.0,16.0,413.81436306585186,Yes,No,78327,major_purchase
CUST-00623,0,17610.54409260368,159343.69180764153,52.0,10.0,0.5460417373592742,39513.4147596664,27294.924294189947,7250.692192657111,3.0,17.0,374.17201772531274,No,No,73517,credit_card_refinancing
CUST-00624,0,30712.27372136341,162431.05871109368,42.0,15.0,0.46712994544261577,25986.576266568416,20128.36245801847,6323.0342994916255,4.0,13.0,652.5450529425199,No,No,92149,home_improvement
CUST-00625,0,22800.561245192264,124470.45868429367,49.0,18.0,0.38246351676373236,31215.490855942448,19752.426604414937,3967.117446799151,3.0,18.0,484.44454421861195,Yes,No,41358,debt_consolidation
CUST-00626,1,27003.04195450029,111498.6909927939,46.0,14.0,0.2943994985099152,29394.639686656108,16304.950168339152,2735.4298927325435,4.0,10.0,573.7348397475223,No,No,45992,vacation
CUST-00627,0,22188.98924250964,74645.28109971472,57.0,10.0,0.31841970519240603,20155.246363750695,16273.965067592348,1980.7107001479533,6.0,20.0,471.4504465334544,No,No,67654,home_buying
CUST-00628,0,29704.442613219944,132465.62093719278,40.0,16.0,0.3834771652876462,25140.629882382036,18359.336766360386,4233.128401255214,4.0,14.0,631.1316203263884,Yes,Yes,20155,medical_expenses
CUST-00629,0,34490.644278479755,160108.1999157256,49.0,20.0,0.3103332670496669,19923.084750933347,12621.135336146814,4140.575063440694,3.0,12.0,732.8242611053106,Yes,No,47450,wedding
CUST-00630,0,26374.42503522832,142367.97600198688,45.0,14.0,0.4160917654180002,28043.560543401512,11535.15127442185,4936.511872804517,5.0,12.0,560.3785879574909,No,No,40735,credit_card_refinancing
CUST-00631,0,23592.93070568455,123988.18120795256,49.0,15.0,0.46095792981005823,33280.466031313146,20994.227766893597,4762.777944211014,5.0,17.0,501.28005357353516,No,No,45614,moving
CUST-00632,0,17694.863276671647,79640.42232917648,59.0,7.0,0.3712321132958285,25035.292078872953,18267.99590537921,2463.7568570860394,6.0,21.0,375.96355119922254,No,Yes,54020,small_business
CUST-00633,0,39163.59264098658,122422.47824960294,46.0,28.0,0.15628914936702926,15469.72907214554,9287.113356624035,1594.442082419507,5.0,15.0,832.1106038969413,No,No,51904,wedding
CUST-00634,1,32821.23316341991,167371.18555278674,44.0,17.0,0.22730344929567936,28091.378591514567,18731.56856832655,3170.337315737967,3.0,12.0,697.3542085021458,Yes,No,80798,vacation
CUST-00635,0,25100.134908743818,154003.89306649403,42.0,13.0,0.34818527754559325,28496.527858629575,16642.480173398555,4468.490687538258,3.0,15.0,533.303688664947,No,No,20561,vacation
CUST-00636,0,25958.016013615405,143432.2406766589,45.0,16.0,0.3712710308148638,26601.885613283255,18292.033369675046,4437.6863206757325,2.0,15.0,551.5311268571058,No,No,28136,vacation
CUST-00637,0,21804.950062120235,99411.87175401716,50.0,11.0,0.4112020545892672,23579.535569117805,14761.24381237647,3406.5304929847157,5.0,17.0,463.2907488968418,Yes,No,29769,wedding
CUST-00638,0,39907.407430983425,187414.31276931273,46.0,15.0,0.3306348857265885,17279.38234783163,12496.549960890497,5163.809157167402,4.0,5.0,847.9144699969069,Yes,No,40311,home_improvement
CUST-00639,0,31601.212696759972,158359.98687416458,44.0,11.0,0.3542455688071019,22494.958423059736,14108.402583977992,4674.860302210302,4.0,9.0,671.4323790983597,Yes,Yes,60205,other
CUST-00640,0,22135.340729175936,82737.15256907021,51.0,13.0,0.5532426011901147,26998.931646682828,17229.806527628753,3814.4764585313155,6.0,15.0,470.31057417196007,Yes,No,30028,home_buying
CUST-00641,0,19565.24274501663,108721.01471453872,41.0,13.0,0.4606533582221455,25625.145764329343,13350.33770338715,4173.558378130962,3.0,15.0,415.7035873901867,Yes,No,38043,major_purchase
CUST-00642,0,26395.942892504685,90604.02101884986,44.0,14.0,0.5042729272478289,28458.415229770944,18897.85564879281,3807.429574966603,6.0,10.0,560.8357788331326,Yes,No,18418,car_financing
CUST-00643,0,23093.537981616588,118726.8010662676,50.0,12.0,0.4612619123470111,31332.41474445206,16818.396706451807,4563.679275555812,6.0,14.0,490.66943403678107,Yes,No,64377,vacation
CUST-00644,1,30536.90416103298,192519.83420015554,29.0,11.0,0.20182039097118465,21475.98787240352,14984.941341496075,3237.8690173319196,2.0,17.0,648.8189680531838,Yes,Yes,63424,small_business
CUST-00645,0,31520.5731652598,133221.68273633486,39.0,15.0,0.30018532190701375,23174.12180768885,16530.135144841446,3332.599476433395,4.0,11.0,669.7190273670798,No,Yes,53369,other
CUST-00646,0,21667.895423726808,135070.0762366071,46.0,11.0,0.5870957166223606,30031.901011342314,14524.145050765375,6608.255266863976,5.0,15.0,460.37874286701003,No,No,81121,other
CUST-00647,0,35520.45702694787,153783.05452275835,43.0,15.0,0.3053442899812854,20988.532662225334,8571.954262846944,3913.0647995337454,5.0,6.0,754.7047386162468,No,No,71069,major_purchase
