timestamp,energy_consumption,outdoor_temperature,humidity,wind_speed,cloud_cover,occupancy
2020-09-01 14:00:00,68.31,25.7,71.4,1.9,6.9,0.9156163950232991
2020-09-01 15:00:00,68.8,27.5,63.8,2.7,7.9,0.9283984569796757
2020-09-01 16:00:00,44.95,27.8,71.1,3.3,12.1,0.963992720400059
2020-09-01 17:00:00,42.96,25.3,72.8,1.9,46.5,0.5933643429169262
2020-09-01 18:00:00,47.9,29.5,66.0,1.1,74.3,0.6094085055655125
2020-09-01 19:00:00,15.72,24.8,65.8,4.9,51.2,0.566507566938958
2020-09-01 20:00:00,13.06,23.2,65.1,0.8,2.5,0.0
2020-09-01 21:00:00,20.9,,72.2,5.5,30.0,0.0
2020-09-01 22:00:00,17.01,24.0,74.4,5.6,13.0,0.0
2020-09-01 23:00:00,24.23,25.8,68.8,,47.7,0.0
2020-09-02 00:00:00,22.88,14.6,63.7,4.1,57.2,0.0
2020-09-02 01:00:00,25.4,22.8,65.0,3.7,10.4,0.0
2020-09-02 02:00:00,25.32,21.9,69.5,3.9,81.2,0.0
2020-09-02 03:00:00,24.03,18.2,56.8,0.7,75.2,0.0
2020-09-02 04:00:00,24.68,18.9,59.3,7.8,39.7,0.0
2020-09-02 05:00:00,48.51,25.9,65.5,6.7,78.7,0.0
2020-09-02 06:00:00,30.86,21.7,75.1,3.1,14.1,0.0
2020-09-02 07:00:00,37.9,22.1,64.8,5.6,55.0,0.7099826426295308
2020-09-02 08:00:00,69.76,19.9,58.5,2.6,28.7,0.8780835429675208
2020-09-02 09:00:00,113.81,24.2,70.6,4.0,30.0,0.8788815515821923
2020-09-02 10:00:00,101.48,25.0,75.7,6.3,25.7,0.9483046807032814
2020-09-02 11:00:00,88.98,27.3,68.0,1.0,19.2,0.9050194610398322
2020-09-02 12:00:00,71.62,23.4,63.3,4.9,33.5,0.9452569174273786
2020-09-02 13:00:00,62.28,23.5,64.8,2.0,10.5,0.9536368196696432
2020-09-02 14:00:00,64.29,27.6,62.3,8.9,25.8,0.9120190548607134
2020-09-02 15:00:00,67.45,28.9,81.6,4.0,23.5,0.9077462832995989
2020-09-02 16:00:00,40.97,23.8,63.1,2.4,51.2,0.9377520722361926
2020-09-02 17:00:00,45.94,29.0,68.8,0.6,17.3,0.5633556557758671
2020-09-02 18:00:00,42.25,26.8,66.0,4.3,32.5,0.5328154550354837
2020-09-02 19:00:00,23.2,28.7,73.4,0.4,35.4,0.5837221151878087
2020-09-02 20:00:00,18.9,26.1,67.3,1.0,23.9,0.0
2020-09-02 21:00:00,10.0,20.8,64.4,5.6,30.8,0.0
2020-09-02 22:00:00,19.11,25.1,77.6,3.4,54.5,0.0
2020-09-02 23:00:00,21.33,27.1,63.6,3.4,22.2,0.0
2020-09-03 00:00:00,14.42,17.4,70.3,2.9,16.4,0.0
2020-09-03 01:00:00,24.15,19.0,65.7,1.5,36.6,0.0
2020-09-03 02:00:00,23.59,20.0,64.9,4.4,33.1,0.0
2020-09-03 03:00:00,29.48,15.2,61.6,4.5,44.7,0.0
2020-09-03 04:00:00,44.71,25.0,65.1,2.0,75.0,0.0
2020-09-03 05:00:00,27.66,20.5,68.9,1.3,23.7,0.0
2020-09-03 06:00:00,46.19,24.0,62.0,3.4,28.0,0.0
2020-09-03 07:00:00,44.7,23.4,72.4,0.9,24.8,0.8981036292954437
2020-09-03 08:00:00,99.95,26.7,68.8,1.5,53.6,0.7147631336620044
2020-09-03 09:00:00,106.26,25.5,62.0,3.5,24.3,0.8199769358245387
2020-09-03 10:00:00,97.79,24.7,68.8,1.2,54.1,0.969766778949141
2020-09-03 11:00:00,98.52,23.8,70.1,1.9,65.2,0.9148729709726059
2020-09-03 12:00:00,91.83,27.6,70.3,3.2,15.6,0.9115883159585162
2020-09-03 13:00:00,65.74,22.5,67.7,3.6,37.1,0.9755742991370244
2020-09-03 14:00:00,75.75,27.8,71.2,6.1,16.0,0.9230636725000967
2020-09-03 15:00:00,45.84,24.4,65.3,2.2,51.8,0.9107107048546313
2020-09-03 16:00:00,63.37,29.2,65.6,4.8,21.1,0.9815714094913762
2020-09-03 17:00:00,47.54,26.9,65.1,2.4,38.9,0.6041419402330321
2020-09-03 18:00:00,42.71,27.8,63.1,4.6,34.3,0.5398464978810253
2020-09-03 19:00:00,18.04,26.4,67.7,3.4,23.6,0.5347024801049088
2020-09-03 20:00:00,14.48,22.5,72.9,3.8,38.4,0.0
2020-09-03 21:00:00,16.57,23.9,61.8,6.2,29.0,0.0
2020-09-03 22:00:00,24.75,26.5,79.9,0.7,32.6,0.0
2020-09-03 23:00:00,23.46,25.0,60.9,7.3,53.2,0.0
2020-09-04 00:00:00,16.39,21.3,70.1,3.2,19.2,0.0
2020-09-04 01:00:00,20.16,20.3,75.5,5.4,10.5,0.0
2020-09-04 02:00:00,22.65,18.2,80.4,0.1,29.5,0.0
2020-09-04 03:00:00,22.77,19.2,71.7,2.5,31.8,0.0
2020-09-04 04:00:00,27.54,21.6,72.8,3.9,62.3,0.0
2020-09-04 05:00:00,31.15,17.5,66.9,3.1,49.7,0.0
2020-09-04 06:00:00,55.49,26.1,72.0,4.5,58.1,0.0
2020-09-04 07:00:00,43.99,24.2,68.3,4.3,47.3,0.7013579255135693
2020-09-04 08:00:00,102.67,26.4,67.0,2.7,17.2,0.823848363870558
2020-09-04 09:00:00,106.04,21.3,67.3,8.9,61.1,0.7204680546618781
2020-09-04 10:00:00,87.49,27.5,68.0,2.0,47.7,0.9345172938238879
2020-09-04 11:00:00,108.54,29.9,69.7,3.2,38.0,0.9375781270052006
2020-09-04 12:00:00,76.25,23.1,60.2,1.7,32.3,0.9871508565920007
2020-09-04 13:00:00,75.8,27.6,73.8,3.2,26.4,0.9634570156130415
2020-09-04 14:00:00,68.86,26.3,68.1,1.4,56.7,0.9820199308405674
2020-09-04 15:00:00,53.47,23.3,62.2,1.1,54.9,0.9273638870663232
2020-09-04 16:00:00,53.07,27.4,70.5,8.0,47.3,0.954573726537358
2020-09-04 17:00:00,46.69,28.1,73.1,0.5,32.7,0.5279320959242159
2020-09-04 18:00:00,44.8,25.1,62.5,1.9,46.6,0.5090264426263882
2020-09-04 19:00:00,22.1,28.4,71.7,14.5,30.7,0.6373675214866615
2020-09-04 20:00:00,11.77,22.4,65.1,4.2,28.0,0.0
2020-09-04 21:00:00,15.15,22.4,68.2,7.2,42.0,0.0
2020-09-04 22:00:00,19.08,25.2,68.6,2.3,19.8,0.0
2020-09-04 23:00:00,19.11,24.5,67.0,3.2,30.5,0.0
2020-09-05 00:00:00,13.71,17.3,66.0,1.6,52.5,0.0
2020-09-05 01:00:00,12.33,20.9,70.0,1.7,57.6,0.0
2020-09-05 02:00:00,12.01,21.0,61.6,,30.1,0.0
2020-09-05 03:00:00,16.89,22.3,66.5,10.2,35.5,0.0
2020-09-05 04:00:00,17.91,21.0,58.7,0.9,24.3,0.0
2020-09-05 05:00:00,29.15,23.1,64.8,1.7,33.1,0.0
2020-09-05 06:00:00,21.35,21.6,62.8,,24.5,0.0
2020-09-05 07:00:00,47.28,27.2,65.0,7.3,35.5,0.0
2020-09-05 08:00:00,27.99,22.1,68.2,7.8,19.5,0.0
2020-09-05 09:00:00,40.57,28.5,70.7,7.1,15.9,0.0
2020-09-05 10:00:00,32.85,24.8,77.4,0.8,36.4,0.2073520997547565
2020-09-05 11:00:00,24.93,22.4,69.5,1.2,49.2,0.25571955124895035
2020-09-05 12:00:00,37.79,28.3,60.3,2.0,8.9,0.22742242905022925
2020-09-05 13:00:00,30.93,26.1,64.9,7.5,38.3,0.23088172468680268
2020-09-05 14:00:00,30.28,27.7,63.4,4.8,40.0,0.2882485200491302
2020-09-05 15:00:00,29.55,28.6,61.6,1.4,25.3,0.2736362077557793
2020-09-05 16:00:00,20.5,26.9,74.3,4.3,57.6,0.0
2020-09-05 17:00:00,15.42,25.0,69.6,2.9,55.7,0.0
2020-09-05 18:00:00,16.33,28.0,70.6,0.1,11.8,0.0
2020-09-05 19:00:00,12.7,25.8,60.8,6.4,53.1,0.0
2020-09-05 20:00:00,14.23,26.9,69.5,0.5,47.3,0.0
2020-09-05 21:00:00,10.0,20.9,71.8,9.4,64.9,0.0
2020-09-05 22:00:00,14.23,25.6,68.9,2.9,42.2,0.0
2020-09-05 23:00:00,11.41,23.0,66.3,11.9,32.6,0.0
2020-09-06 00:00:00,13.64,21.8,75.0,2.7,32.9,0.0
2020-09-06 01:00:00,11.26,20.3,74.0,1.7,24.5,0.0
2020-09-06 02:00:00,13.28,20.1,67.7,1.0,86.9,0.0
2020-09-06 03:00:00,17.3,21.3,69.8,0.9,31.8,0.0
2020-09-06 04:00:00,21.6,19.0,67.7,1.7,63.0,0.0
2020-09-06 05:00:00,33.19,24.9,60.4,4.0,34.7,0.0
2020-09-06 06:00:00,41.48,26.2,63.0,1.8,40.8,0.0
2020-09-06 07:00:00,36.07,23.7,62.5,1.0,67.3,0.0
2020-09-06 08:00:00,45.35,26.6,72.3,3.9,19.2,0.0
2020-09-06 09:00:00,28.44,22.9,62.5,3.6,52.4,0.0
2020-09-06 10:00:00,24.43,22.9,66.0,11.5,18.1,0.2389794198047319
2020-09-06 11:00:00,30.75,25.0,69.7,1.2,21.2,0.26472690011312255
2020-09-06 12:00:00,36.27,26.2,65.1,1.7,62.5,0.21914333843772807
2020-09-06 13:00:00,28.36,24.8,72.5,4.4,46.6,0.2667461520083127
2020-09-06 14:00:00,25.77,26.9,67.7,0.4,32.0,0.20626287299658427
2020-09-06 15:00:00,25.67,26.5,62.9,14.5,29.7,0.2656624534981594
2020-09-06 16:00:00,13.8,24.0,75.8,8.0,41.3,0.0
2020-09-06 17:00:00,19.86,27.0,72.2,8.5,10.3,0.0
2020-09-06 18:00:00,17.33,27.5,71.5,1.1,69.2,0.0
2020-09-06 19:00:00,14.15,25.9,69.1,3.2,60.7,0.0
2020-09-06 20:00:00,14.99,27.6,69.3,4.0,39.6,0.0
2020-09-06 21:00:00,10.0,22.5,68.8,4.7,32.4,0.0
2020-09-06 22:00:00,14.34,25.4,64.6,4.5,62.2,0.0
2020-09-06 23:00:00,12.42,21.7,65.4,2.5,46.4,0.0
2020-09-07 00:00:00,19.46,16.0,68.5,5.4,55.4,0.0
2020-09-07 01:00:00,15.3,17.6,68.7,4.9,21.2,0.0
2020-09-07 02:00:00,25.43,17.5,72.8,5.5,34.2,0.0
2020-09-07 03:00:00,26.58,19.0,65.1,3.4,32.1,0.0
2020-09-07 04:00:00,32.96,20.3,79.7,4.4,73.9,0.0
2020-09-07 05:00:00,35.18,23.1,71.9,2.1,38.9,0.0
2020-09-07 06:00:00,31.94,21.4,69.3,1.6,58.3,0.0
2020-09-07 07:00:00,31.63,19.5,66.4,4.4,85.3,0.781106494489439
2020-09-07 08:00:00,88.11,25.5,64.6,2.3,71.0,0.768005617574554
2020-09-07 09:00:00,74.15,22.1,70.6,3.3,35.5,0.7694776327063408
2020-09-07 10:00:00,85.89,24.1,67.6,5.5,51.0,0.9418713560922748
2020-09-07 11:00:00,96.86,25.6,69.0,7.5,78.6,0.9899134058739856
2020-09-07 12:00:00,83.16,,69.7,8.3,15.6,0.9436716272388828
2020-09-07 13:00:00,83.87,27.5,64.7,1.5,67.6,0.9618620663888134
2020-09-07 14:00:00,68.75,26.5,68.1,7.5,43.9,0.9181384672535364
2020-09-07 15:00:00,62.4,24.0,71.7,5.5,73.2,0.9126399120541203
2020-09-07 16:00:00,62.38,30.1,71.0,4.7,58.8,0.9089022963615049
2020-09-07 17:00:00,46.01,26.1,65.1,2.1,77.5,0.6363623768085512
2020-09-07 18:00:00,39.99,25.3,70.4,2.4,26.2,0.522884619394887
2020-09-07 19:00:00,21.55,27.3,68.8,7.7,74.0,0.6224600618786628
2020-09-07 20:00:00,18.86,25.6,70.4,0.2,22.0,0.0
2020-09-07 21:00:00,19.17,25.5,65.9,3.5,59.6,0.0
2020-09-07 22:00:00,26.33,29.2,70.4,7.4,15.2,0.0
2020-09-07 23:00:00,19.87,23.2,67.4,8.9,47.4,0.0
2020-09-08 00:00:00,18.96,17.4,67.5,7.8,75.8,0.0
2020-09-08 01:00:00,21.19,18.8,75.9,3.2,32.8,0.0
2020-09-08 02:00:00,23.79,21.3,69.1,3.7,14.3,0.0
2020-09-08 03:00:00,32.72,16.8,67.4,7.7,41.8,0.0
2020-09-08 04:00:00,32.6,16.6,75.7,5.2,26.0,0.0
2020-09-08 05:00:00,32.48,20.0,67.7,3.4,72.4,0.0
2020-09-08 06:00:00,35.34,18.5,73.0,0.1,47.6,0.0
2020-09-08 07:00:00,34.97,21.5,72.8,5.1,17.2,0.740275761337163
2020-09-08 08:00:00,82.75,24.0,67.4,0.9,46.1,0.7219812457503346
2020-09-08 09:00:00,78.4,21.7,62.4,3.0,48.4,0.7034069273609755
2020-09-08 10:00:00,82.85,21.2,76.0,8.8,39.8,0.9515142531661076
2020-09-08 11:00:00,75.37,24.6,67.8,3.2,47.0,0.9786323879491405
2020-09-08 12:00:00,89.43,26.5,73.8,0.3,48.0,0.9786416392319943
2020-09-08 13:00:00,72.86,21.7,67.3,5.7,18.8,0.906249018806518
2020-09-08 14:00:00,60.58,27.0,68.6,2.8,62.7,0.9714954720225166
2020-09-08 15:00:00,66.86,27.1,64.2,6.3,25.0,0.9792007756640009
2020-09-08 16:00:00,54.67,27.4,61.8,1.8,59.2,0.9726549958722822
2020-09-08 17:00:00,51.87,27.9,79.1,,24.5,0.5595361868565333
2020-09-08 18:00:00,47.81,29.7,76.1,3.2,36.1,0.5863088814510249
2020-09-08 19:00:00,17.34,24.4,69.9,1.9,29.8,0.5811102318548016
2020-09-08 20:00:00,13.24,25.0,76.6,2.2,4.4,0.0
2020-09-08 21:00:00,14.12,23.6,61.6,1.2,19.0,0.0
2020-09-08 22:00:00,18.58,24.0,79.0,7.9,30.0,0.0
2020-09-08 23:00:00,26.9,26.6,62.5,3.1,14.5,0.0
2020-09-09 00:00:00,23.33,15.1,69.0,0.7,34.3,0.0
2020-09-09 01:00:00,24.23,16.6,77.7,6.7,22.8,0.0
2020-09-09 02:00:00,23.27,21.7,67.1,3.9,32.5,0.0
2020-09-09 03:00:00,23.46,21.6,65.0,5.9,13.2,0.0
2020-09-09 04:00:00,30.34,19.5,70.3,5.1,63.7,0.0
2020-09-09 05:00:00,37.85,22.6,75.4,2.1,10.8,0.0
2020-09-09 06:00:00,34.28,22.2,70.9,2.6,31.4,0.0
2020-09-09 07:00:00,50.34,25.2,70.2,3.1,67.9,0.8576997446207179
2020-09-09 08:00:00,101.71,22.9,58.9,0.5,59.9,0.8923865725375499
2020-09-09 09:00:00,108.15,25.3,64.6,0.6,41.3,0.8879038881118916
2020-09-09 10:00:00,136.45,29.1,67.1,4.7,24.2,0.902189936107301
2020-09-09 11:00:00,79.68,25.4,66.0,4.8,49.5,0.9635088030153178
2020-09-09 12:00:00,82.23,24.7,63.5,5.1,29.2,0.9334106583966543
2020-09-09 13:00:00,84.07,26.3,67.6,9.7,23.7,0.9655047019139159
2020-09-09 14:00:00,71.43,24.3,68.0,6.7,15.6,0.9412985948789608
2020-09-09 15:00:00,68.85,30.0,63.8,1.0,32.1,0.9602951962607256
2020-09-09 16:00:00,40.41,25.6,73.9,2.3,26.4,0.9246466227823127
2020-09-09 17:00:00,50.45,24.7,66.8,4.9,52.6,0.6044541353547777
2020-09-09 18:00:00,37.93,23.4,70.4,,8.8,0.5909817519234792
2020-09-09 19:00:00,22.05,27.1,67.5,6.7,27.7,0.5389228804193773
2020-09-09 20:00:00,20.0,26.3,70.8,6.9,14.1,0.0
2020-09-09 21:00:00,18.7,23.2,60.0,1.4,58.8,0.0
2020-09-09 22:00:00,20.88,24.9,66.0,6.3,44.2,0.0
2020-09-09 23:00:00,11.73,20.3,61.2,2.3,22.4,0.0
2020-09-10 00:00:00,19.15,17.9,65.6,2.2,62.2,0.0
2020-09-10 01:00:00,18.42,19.0,62.2,7.2,79.4,0.0
2020-09-10 02:00:00,24.43,22.1,70.9,7.9,16.2,0.0
2020-09-10 03:00:00,23.97,17.8,72.7,2.1,69.7,0.0
2020-09-10 04:00:00,28.9,17.4,73.3,5.3,63.4,0.0
2020-09-10 05:00:00,31.51,18.9,66.8,6.1,61.4,0.0
2020-09-10 06:00:00,31.12,18.6,69.3,2.9,2.6,0.0
2020-09-10 07:00:00,47.1,24.6,67.8,4.8,36.5,0.8330019139588156
2020-09-10 08:00:00,98.92,25.6,61.7,6.2,26.2,0.7254404878822294
2020-09-10 09:00:00,96.59,23.7,76.1,4.1,11.0,0.8192641934127117
2020-09-10 10:00:00,100.75,26.0,59.9,4.7,3.3,0.913143649599751
2020-09-10 11:00:00,97.49,24.2,62.4,1.5,68.7,0.9829524505048641
2020-09-10 12:00:00,92.86,24.1,62.5,2.6,23.0,0.9646911580867474
2020-09-10 13:00:00,71.1,24.0,72.3,0.4,22.0,0.9849254830659875
2020-09-10 14:00:00,71.21,24.2,61.1,1.9,26.4,0.9726405981919914
2020-09-10 15:00:00,55.57,21.9,67.9,0.6,80.7,0.9206187062150019
2020-09-10 16:00:00,55.83,25.5,73.5,1.8,15.6,0.9630606590252101
2020-09-10 17:00:00,44.96,,67.0,5.4,22.3,0.5569504464406636
2020-09-10 18:00:00,47.31,26.3,62.9,2.2,1.5,0.5545049040571989
2020-09-10 19:00:00,18.05,24.8,65.9,15.3,68.5,0.639630619658587
2020-09-10 20:00:00,16.03,24.0,61.6,1.6,68.4,0.0
2020-09-10 21:00:00,12.68,22.2,63.5,6.9,49.7,0.0
2020-09-10 22:00:00,16.97,23.7,73.6,1.4,70.2,0.0
2020-09-10 23:00:00,21.73,24.5,68.9,2.4,7.1,0.0
2020-09-11 00:00:00,21.87,15.0,73.1,4.6,49.3,0.0
2020-09-11 01:00:00,23.73,18.0,71.3,1.6,86.9,0.0
2020-09-11 02:00:00,19.19,18.9,75.9,1.3,32.8,0.0
2020-09-11 03:00:00,25.52,17.7,64.3,2.3,35.3,0.0
2020-09-11 04:00:00,21.83,18.6,64.2,6.8,54.7,0.0
2020-09-11 05:00:00,29.09,20.9,64.2,7.2,52.3,0.0
2020-09-11 06:00:00,26.32,18.8,69.3,2.6,30.6,0.0
2020-09-11 07:00:00,45.77,22.4,77.7,8.4,34.3,0.7205983549745545
2020-09-11 08:00:00,75.92,20.5,63.1,6.7,33.2,0.8076944295154997
2020-09-11 09:00:00,84.29,24.9,70.1,4.3,62.2,0.880100905148001
2020-09-11 10:00:00,116.45,28.0,69.4,2.5,40.1,0.9504185042764851
2020-09-11 11:00:00,80.77,22.0,65.9,3.4,7.7,0.9249072228513577
2020-09-11 12:00:00,75.22,25.2,64.7,5.6,22.5,0.9779440429968271
2020-09-11 13:00:00,81.3,22.9,64.8,4.6,66.4,0.9701614959321769
2020-09-11 14:00:00,68.02,26.7,52.9,3.8,26.1,0.9115582806035938
2020-09-11 15:00:00,44.89,22.2,66.8,4.0,64.7,0.9512976630735864
2020-09-11 16:00:00,48.31,25.7,74.6,3.2,71.4,0.9691512419556653
2020-09-11 17:00:00,37.75,23.0,66.4,0.6,11.8,0.5066747934153071
2020-09-11 18:00:00,38.81,24.2,63.4,7.1,71.6,0.6173395507757865
2020-09-11 19:00:00,13.85,22.3,58.1,10.8,24.7,0.5669272640901686
2020-09-11 20:00:00,20.68,25.7,76.1,2.8,6.5,0.0
2020-09-11 21:00:00,12.85,22.1,73.2,2.0,33.0,0.0
2020-09-11 22:00:00,18.51,24.4,70.8,3.0,43.9,0.0
2020-09-11 23:00:00,17.51,22.1,57.5,6.8,30.6,0.0
2020-09-12 00:00:00,13.35,16.8,74.3,2.8,65.5,0.0
2020-09-12 01:00:00,14.54,17.9,69.1,0.7,16.9,0.0
2020-09-12 02:00:00,17.28,16.7,63.5,0.5,43.8,0.0
2020-09-12 03:00:00,15.57,19.3,57.3,3.8,31.7,0.0
2020-09-12 04:00:00,22.5,22.6,78.2,1.1,17.8,0.0
2020-09-12 05:00:00,22.57,18.6,73.3,2.5,33.4,0.0
2020-09-12 06:00:00,27.08,23.2,67.7,3.6,50.5,0.0
2020-09-12 07:00:00,41.29,24.4,58.0,4.0,41.1,0.0
2020-09-12 08:00:00,25.17,20.4,65.0,6.4,41.8,0.0
2020-09-12 09:00:00,25.8,19.6,63.7,7.5,19.2,0.0
2020-09-12 10:00:00,33.52,23.7,69.1,0.4,21.1,0.28866652199043025
2020-09-12 11:00:00,25.47,22.4,70.4,3.6,58.7,0.2580503910372284
2020-09-12 12:00:00,39.08,27.6,70.7,1.6,30.5,0.23404038222030643
2020-09-12 13:00:00,32.41,24.2,72.4,9.3,38.8,0.25583518122909815
2020-09-12 14:00:00,20.78,22.7,70.9,5.5,54.5,0.23312120785724533
2020-09-12 15:00:00,13.62,22.2,77.3,7.9,56.3,0.22915586977865027
2020-09-12 16:00:00,21.71,26.7,71.0,0.1,20.8,0.0
2020-09-12 17:00:00,13.21,23.3,73.1,3.3,45.3,0.0
2020-09-12 18:00:00,13.84,24.4,78.9,1.1,58.9,0.0
2020-09-12 19:00:00,14.91,26.0,71.9,4.8,59.7,0.0
2020-09-12 20:00:00,10.0,22.9,66.1,10.8,32.3,0.0
2020-09-12 21:00:00,10.31,23.4,71.8,1.0,43.1,0.0
2020-09-12 22:00:00,12.47,23.0,65.5,2.5,45.3,0.0
2020-09-12 23:00:00,14.34,23.9,65.2,2.0,81.7,0.0
2020-09-13 00:00:00,13.89,17.9,73.3,3.9,60.8,0.0
2020-09-13 01:00:00,17.42,16.9,59.6,4.3,68.9,0.0
2020-09-13 02:00:00,20.74,18.1,68.1,4.0,29.8,0.0
2020-09-13 03:00:00,17.17,17.9,71.0,13.4,41.0,0.0
2020-09-13 04:00:00,21.04,16.3,71.2,2.6,15.4,0.0
2020-09-13 05:00:00,19.67,20.4,69.4,13.4,23.3,0.0
2020-09-13 06:00:00,33.53,24.3,65.5,6.7,54.9,0.0
2020-09-13 07:00:00,22.93,19.4,78.3,6.4,55.1,0.0
2020-09-13 08:00:00,22.96,20.2,68.1,1.3,9.8,0.0
2020-09-13 09:00:00,28.39,20.6,66.5,6.4,63.1,0.0
2020-09-13 10:00:00,31.86,24.3,75.0,6.2,37.2,0.20049171500708268
2020-09-13 11:00:00,31.33,24.1,63.2,1.5,37.7,0.22517388817843603
2020-09-13 12:00:00,24.21,23.3,69.0,3.0,29.1,0.2893930196117331
2020-09-13 13:00:00,20.41,22.0,62.7,5.5,56.6,0.21791461952969257
2020-09-13 14:00:00,21.35,24.3,64.0,2.5,74.2,0.2633323891630039
2020-09-13 15:00:00,13.75,21.1,67.7,4.7,47.8,0.26136348398469855
2020-09-13 16:00:00,17.31,24.6,70.5,1.3,41.5,0.0
2020-09-13 17:00:00,17.53,26.0,73.5,3.6,72.4,0.0
2020-09-13 18:00:00,10.0,21.6,64.3,0.4,11.8,0.0
2020-09-13 19:00:00,10.0,20.8,77.3,12.0,46.3,0.0
2020-09-13 20:00:00,14.66,26.8,69.0,6.4,9.2,0.0
2020-09-13 21:00:00,10.0,22.0,67.1,3.9,41.9,0.0
2020-09-13 22:00:00,14.85,25.1,73.9,10.1,23.5,0.0
2020-09-13 23:00:00,11.04,22.0,71.6,2.0,24.4,0.0
2020-09-14 00:00:00,20.82,16.2,66.7,7.0,16.9,0.0
2020-09-14 01:00:00,18.83,18.0,71.0,0.4,64.5,0.0
2020-09-14 02:00:00,25.05,16.0,68.9,3.3,54.6,0.0
2020-09-14 03:00:00,23.4,18.6,68.0,6.0,43.1,0.0
2020-09-14 04:00:00,26.97,18.3,61.3,8.0,39.0,0.0
2020-09-14 05:00:00,32.85,17.0,67.0,2.8,62.0,0.0
2020-09-14 06:00:00,35.97,21.0,73.1,5.9,71.0,0.0
2020-09-14 07:00:00,32.67,20.4,71.9,4.2,45.9,0.7418284768663372
2020-09-14 08:00:00,98.93,21.2,72.1,3.6,61.2,0.8959346415904395
2020-09-14 09:00:00,78.79,19.6,68.6,8.7,16.1,0.7811027364544952
2020-09-14 10:00:00,93.57,25.7,75.6,7.0,33.3,0.9145032317121048
2020-09-14 11:00:00,96.06,24.7,69.0,1.0,28.3,0.9892618672404481
2020-09-14 12:00:00,89.28,25.3,66.0,2.5,55.3,0.9544221839751845
2020-09-14 13:00:00,90.27,23.0,72.7,3.0,52.2,0.9775576064822061
2020-09-14 14:00:00,55.28,20.4,71.4,1.5,9.8,0.9491625487484688
2020-09-14 15:00:00,74.38,27.9,69.6,5.4,46.9,0.9277998936872179
2020-09-14 16:00:00,49.91,23.9,79.8,2.3,16.1,0.9751945055463376
2020-09-14 17:00:00,35.45,22.5,81.8,4.5,19.7,0.6101327883647081
2020-09-14 18:00:00,36.51,24.7,72.5,2.1,70.0,0.5459371128551125
2020-09-14 19:00:00,21.61,26.0,70.2,5.5,6.2,0.5148502234303247
2020-09-14 20:00:00,14.05,23.3,67.1,1.1,12.4,0.0
2020-09-14 21:00:00,20.11,25.5,68.7,4.5,43.8,0.0
2020-09-14 22:00:00,18.57,24.7,73.7,3.3,10.6,0.0
2020-09-14 23:00:00,16.91,19.9,64.9,9.9,76.1,0.0
2020-09-15 00:00:00,22.18,14.9,67.2,3.2,24.6,0.0
2020-09-15 01:00:00,23.09,18.8,68.8,7.3,15.3,0.0
2020-09-15 02:00:00,42.08,12.0,64.9,0.8,25.6,0.0
2020-09-15 03:00:00,27.28,17.8,60.6,1.8,10.4,0.0
2020-09-15 04:00:00,30.29,15.9,56.3,4.5,12.7,0.0
2020-09-15 05:00:00,31.4,18.5,67.7,1.0,58.2,0.0
2020-09-15 06:00:00,30.78,19.5,66.7,7.4,42.1,0.0
2020-09-15 07:00:00,39.03,20.0,71.0,6.4,36.8,0.7458141055267921
2020-09-15 08:00:00,69.34,20.2,61.7,1.5,50.0,0.8053261908208031
2020-09-15 09:00:00,89.98,19.6,61.5,6.0,63.9,0.8825457198906189
2020-09-15 10:00:00,107.14,26.9,73.1,4.3,67.3,0.9402655840759309
2020-09-15 11:00:00,105.08,26.5,66.9,4.3,38.2,0.9524375903080241
2020-09-15 12:00:00,78.7,20.8,69.5,1.3,35.1,0.951812684959471
2020-09-15 13:00:00,80.65,26.6,76.1,2.8,44.6,0.905307105500132
2020-09-15 14:00:00,61.54,22.8,61.9,6.8,80.1,0.9305373720419471
2020-09-15 15:00:00,53.16,24.0,71.9,0.7,48.0,0.9300151104774832
2020-09-15 16:00:00,45.66,23.6,67.3,0.6,26.5,0.9039334043479927
2020-09-15 17:00:00,31.81,22.4,64.9,2.3,68.8,0.620712315528905
2020-09-15 18:00:00,34.4,25.6,71.0,1.7,51.5,0.5156080742888769
2020-09-15 19:00:00,17.7,23.6,70.5,11.5,52.4,0.6220979779636832
2020-09-15 20:00:00,12.28,22.1,73.8,3.5,41.3,0.0
2020-09-15 21:00:00,13.32,20.1,68.4,1.8,30.8,0.0
2020-09-15 22:00:00,12.95,20.5,65.0,13.8,44.1,0.0
2020-09-15 23:00:00,15.48,18.5,61.9,7.3,27.7,0.0
2020-09-16 00:00:00,21.02,16.0,63.9,3.9,38.5,0.0
2020-09-16 01:00:00,26.02,14.2,65.5,8.9,43.8,0.0
2020-09-16 02:00:00,31.22,16.7,61.0,2.7,13.8,0.0
2020-09-16 03:00:00,28.35,20.6,64.3,3.6,24.8,0.0
2020-09-16 04:00:00,30.6,20.9,70.2,1.3,38.6,0.0
2020-09-16 05:00:00,27.77,19.1,62.0,1.8,48.8,0.0
2020-09-16 06:00:00,30.18,,75.8,9.1,31.4,0.0
2020-09-16 07:00:00,54.12,24.2,73.5,2.8,74.7,0.7568191410442098
2020-09-16 08:00:00,94.83,22.1,69.6,7.5,43.5,0.7361876964694148
2020-09-16 09:00:00,79.17,20.9,76.8,1.5,27.7,0.834314718286315
