id,value1,value2,category,timestamp
960,0.7380336164263704,0.6583369937669964,B,2020-01-07 15:50:00
961,0.08279866792512647,0.7360336173658896,B,2020-01-07 16:00:00
962,0.6031521094663882,0.27558658150662196,B,2020-01-07 16:10:00
963,0.24534910968132095,0.294430705474545,D,2020-01-07 16:20:00
964,0.38929561404197655,0.41365332240848207,A,2020-01-07 16:30:00
965,0.28869373677069987,0.23448673752439553,D,2020-01-07 16:40:00
966,0.35567271646494913,0.37722677977712105,D,2020-01-07 16:50:00
967,0.7190459051842455,0.6969187927650191,C,2020-01-07 17:00:00
968,0.297121715623175,0.49860750088206085,C,2020-01-07 17:10:00
969,0.5664046402968972,0.9666099839007002,A,2020-01-07 17:20:00
970,0.47605040219909966,0.5795951229610421,A,2020-01-07 17:30:00
971,0.6636711653626481,0.32860608769879607,D,2020-01-07 17:40:00
972,0.936829739324758,0.18180628306322855,B,2020-01-07 17:50:00
973,0.7325720972102503,0.21986504404650042,D,2020-01-07 18:00:00
974,0.21494037859075676,0.016058526045226174,C,2020-01-07 18:10:00
975,0.031183135061284672,0.44214025766179355,A,2020-01-07 18:20:00
976,0.2622640442998251,0.9600141775654868,D,2020-01-07 18:30:00
977,0.5950779307002548,0.7773035857380831,D,2020-01-07 18:40:00
978,0.05142581348425035,0.30069437307082203,B,2020-01-07 18:50:00
979,0.49636624720123634,0.7987734170625109,D,2020-01-07 19:00:00
980,0.5968428489168892,0.931764377682112,C,2020-01-07 19:10:00
981,0.3342438908169608,0.672694630341775,B,2020-01-07 19:20:00
982,0.7709122037458219,0.5118049378532362,D,2020-01-07 19:30:00
983,0.1065982531337718,0.13586818367294617,A,2020-01-07 19:40:00
984,0.07513778173580876,0.07966616216991063,D,2020-01-07 19:50:00
985,0.7281887562036033,0.2189237789050168,C,2020-01-07 20:00:00
986,0.49549131620619846,0.6633243492428235,B,2020-01-07 20:10:00
987,0.688402396427736,0.15474220178443654,A,2020-01-07 20:20:00
988,0.4348273386037462,0.5331663412011183,A,2020-01-07 20:30:00
989,0.2464020332391068,0.43659943430818204,A,2020-01-07 20:40:00
990,0.8191023176741997,0.6285453101817642,C,2020-01-07 20:50:00
991,0.7994158789689793,0.05207962746198913,D,2020-01-07 21:00:00
992,0.6946964708544268,0.9802054072130941,A,2020-01-07 21:10:00
993,0.2721451372299627,0.6899219890274615,C,2020-01-07 21:20:00
994,0.5902306668690871,0.7217397119910308,C,2020-01-07 21:30:00
995,0.3609738969400268,0.016230476529929594,D,2020-01-07 21:40:00
996,0.09158207332663415,0.07946371583955159,B,2020-01-07 21:50:00
997,0.9173135754622428,0.6878284063089071,B,2020-01-07 22:00:00
998,0.1368186309189614,0.10964271427802752,C,2020-01-07 22:10:00
999,0.9502373538208024,0.8953594846159048,A,2020-01-07 22:20:00
1000,0.44600577295795574,0.6214588436721159,D,2020-01-07 22:30:00
1001,0.18513292883861965,0.07107479665369676,A,2020-01-07 22:40:00
1002,0.5419009473783581,0.6136261742559106,B,2020-01-07 22:50:00
1003,0.8729458358764083,0.8027358568100961,A,2020-01-07 23:00:00
1004,0.7322248864095612,0.8009084919008004,B,2020-01-07 23:10:00
1005,0.8065611478614497,0.4011487668206505,A,2020-01-07 23:20:00
1006,0.6587833667107174,0.46007578759690637,D,2020-01-07 23:30:00
1007,0.6922765645178525,0.7361315732783588,A,2020-01-07 23:40:00
1008,0.8491956515653193,0.8741452111006465,C,2020-01-07 23:50:00
1009,0.24966800885918594,0.7935776578880219,A,2020-01-08 00:00:00
1010,0.4894249636431405,0.5961077253209303,B,2020-01-08 00:10:00
1011,0.22120944181960223,0.72491041621564,B,2020-01-08 00:20:00
1012,0.987668007996647,0.6523491593182408,B,2020-01-08 00:30:00
1013,0.9440593396866133,0.577154000002002,C,2020-01-08 00:40:00
1014,0.0394268113685059,0.9196914764985012,B,2020-01-08 00:50:00
1015,0.7055751725156885,0.647899410867652,C,2020-01-08 01:00:00
1016,0.9252483174156658,0.3820033264055078,B,2020-01-08 01:10:00
1017,0.18057534512733353,0.9743524684131875,D,2020-01-08 01:20:00
1018,0.5679452305526295,0.9496996694726672,B,2020-01-08 01:30:00
1019,0.9154882975880418,0.780540325453742,C,2020-01-08 01:40:00
1020,0.03394597858579884,0.03275066210587019,A,2020-01-08 01:50:00
1021,0.6974202672468399,0.728587012011571,A,2020-01-08 02:00:00
1022,0.29734900737255077,0.029922692336895373,B,2020-01-08 02:10:00
1023,0.9243961953765304,0.07361254408969342,A,2020-01-08 02:20:00
1024,0.9710582451653678,0.35251491132253376,D,2020-01-08 02:30:00
1025,0.9442664891134339,0.3161944484071948,C,2020-01-08 02:40:00
1026,0.47421421665746377,0.5637894182773806,C,2020-01-08 02:50:00
1027,0.8620426509893134,0.24387318397041613,C,2020-01-08 03:00:00
1028,0.8445493985350704,0.19919000138940768,D,2020-01-08 03:10:00
1029,0.31910047324325563,0.6665847381319475,A,2020-01-08 03:20:00
1030,0.8289154741506773,0.4433760407129216,B,2020-01-08 03:30:00
1031,0.03700763471549262,0.052965842134822694,B,2020-01-08 03:40:00
1032,0.596269878482053,0.4423929508300479,B,2020-01-08 03:50:00
1033,0.23000883728770305,0.7587096946893025,A,2020-01-08 04:00:00
1034,0.12056688577727881,0.06665405179242756,A,2020-01-08 04:10:00
1035,0.07695320162920916,0.9158074378795414,A,2020-01-08 04:20:00
1036,0.6962887758781398,0.4764644892044827,C,2020-01-08 04:30:00
1037,0.33987496376806614,0.5120381352053044,C,2020-01-08 04:40:00
1038,0.7247667715287615,0.29944185251403155,D,2020-01-08 04:50:00
1039,0.06535634079894237,0.646997563309879,A,2020-01-08 05:00:00
1040,0.31529033783061033,0.021450911908908132,A,2020-01-08 05:10:00
1041,0.5394912923753372,0.7385459658168391,A,2020-01-08 05:20:00
1042,0.7907231648389635,0.09916148247347101,B,2020-01-08 05:30:00
1043,0.3187525029320699,0.4446281666226618,B,2020-01-08 05:40:00
1044,0.6258913764370091,0.14712143324202576,D,2020-01-08 05:50:00
1045,0.8859777482361871,0.16949856386156104,D,2020-01-08 06:00:00
1046,0.6158631881823046,0.46446700845881106,C,2020-01-08 06:10:00
1047,0.23295947475363377,0.06533048226189331,D,2020-01-08 06:20:00
1048,0.02440078155653802,0.1498835291478139,D,2020-01-08 06:30:00
1049,0.8700988739009299,0.5436342624798974,A,2020-01-08 06:40:00
1050,0.021269410850387138,0.6960694158114903,D,2020-01-08 06:50:00
1051,0.8747016726841994,0.3594204008713906,C,2020-01-08 07:00:00
1052,0.528937134027212,0.8658554973357071,D,2020-01-08 07:10:00
1053,0.9390676985128962,0.16090261647516024,B,2020-01-08 07:20:00
1054,0.7987832357736654,0.5605867763379184,A,2020-01-08 07:30:00
1055,0.9979341105333375,0.0893041761656036,D,2020-01-08 07:40:00
1056,0.35071181545171015,0.16746803761189266,A,2020-01-08 07:50:00
1057,0.7671882889311269,0.9087732838261076,A,2020-01-08 08:00:00
1058,0.40193091360924216,0.9927932733437109,D,2020-01-08 08:10:00
1059,0.47987562030390885,0.9974662126622734,B,2020-01-08 08:20:00
1060,0.6275054632183701,0.8004385971081962,D,2020-01-08 08:30:00
1061,0.8736771141863388,0.19961339711113735,D,2020-01-08 08:40:00
1062,0.9840834691992951,0.28608037428363353,C,2020-01-08 08:50:00
1063,0.7682734138645182,0.08902814242577473,A,2020-01-08 09:00:00
1064,0.41776678216733376,0.05404966280330492,B,2020-01-08 09:10:00
1065,0.4213570022770702,0.7326017991307641,D,2020-01-08 09:20:00
1066,0.7375823015888915,0.5404055411742734,A,2020-01-08 09:30:00
1067,0.23877714576830233,0.660598599759302,C,2020-01-08 09:40:00
1068,0.11047411313139466,0.5800849504263601,C,2020-01-08 09:50:00
1069,0.35462215764077654,0.011823526660813544,B,2020-01-08 10:00:00
1070,0.28723899165408173,0.3197717071817978,B,2020-01-08 10:10:00
1071,0.2963081204559901,0.6912093000653763,B,2020-01-08 10:20:00
1072,0.23360775104990994,0.8611929729773391,D,2020-01-08 10:30:00
1073,0.04209318963636188,0.15438749193685364,D,2020-01-08 10:40:00
1074,0.01787393473341381,0.11795874691229269,A,2020-01-08 10:50:00
1075,0.9877223897360315,0.9588852299118595,B,2020-01-08 11:00:00
1076,0.42777313373586234,0.967246833762454,A,2020-01-08 11:10:00
1077,0.3843266471596817,0.7500430377837761,C,2020-01-08 11:20:00
1078,0.6796472826930698,0.05917826312179608,A,2020-01-08 11:30:00
1079,0.21825388786506417,0.6302446960363228,A,2020-01-08 11:40:00
1080,0.9499611839502253,0.12840115424354193,D,2020-01-08 11:50:00
1081,0.786345014415552,0.8454046101194009,B,2020-01-08 12:00:00
1082,0.08941100231225951,0.3031688643271736,D,2020-01-08 12:10:00
1083,0.41758077578492836,0.47508974328478226,D,2020-01-08 12:20:00
1084,0.8791183075621647,0.18684690134789483,B,2020-01-08 12:30:00
1085,0.9447320222914103,0.725103810561351,D,2020-01-08 12:40:00
1086,0.4674015112498697,0.5021985636295694,B,2020-01-08 12:50:00
1087,0.6134113892107077,0.7058383704283205,B,2020-01-08 13:00:00
1088,0.16703394609207523,0.31971673795277167,A,2020-01-08 13:10:00
1089,0.9911686261369765,0.3768294316318015,D,2020-01-08 13:20:00
1090,0.2316717013834434,0.8965052661197271,B,2020-01-08 13:30:00
1091,0.9427317741351257,0.2542556300208678,A,2020-01-08 13:40:00
1092,0.6496466489923685,0.903021668072427,C,2020-01-08 13:50:00
1093,0.6077367948788591,0.07576230069047596,D,2020-01-08 14:00:00
1094,0.5126885110165086,0.15889098074475494,D,2020-01-08 14:10:00
1095,0.2306698117177587,0.6631514206974096,B,2020-01-08 14:20:00
1096,0.17652803200550826,0.9941781281195033,C,2020-01-08 14:30:00
1097,0.22048620907017535,0.933812753603428,D,2020-01-08 14:40:00
1098,0.18643826214425452,0.5084128273747772,D,2020-01-08 14:50:00
1099,0.7795844735667533,0.5278229034833214,A,2020-01-08 15:00:00
1100,0.3501252591667301,0.5734302457409998,C,2020-01-08 15:10:00
1101,0.05784267656339637,0.79226803227136,D,2020-01-08 15:20:00
1102,0.9691026301408113,0.5508145079724376,C,2020-01-08 15:30:00
1103,0.8837858849634257,0.11776894115932046,D,2020-01-08 15:40:00
1104,0.927752283195213,0.8382736141623593,B,2020-01-08 15:50:00
1105,0.9949078226464353,0.8853257493755239,D,2020-01-08 16:00:00
1106,0.1738952492194873,0.9179930611015954,B,2020-01-08 16:10:00
1107,0.39624201890265875,0.4206175619941108,A,2020-01-08 16:20:00
1108,0.7582384757040913,0.22127241287483446,D,2020-01-08 16:30:00
1109,0.6960206180537922,0.1194034443718609,C,2020-01-08 16:40:00
1110,0.15389590633985506,0.5246286610998162,D,2020-01-08 16:50:00
1111,0.8158331249906178,0.2774468841474744,D,2020-01-08 17:00:00
1112,0.22444057183666066,0.4272872572265224,A,2020-01-08 17:10:00
1113,0.22381761482262308,0.09900120188126305,A,2020-01-08 17:20:00
1114,0.5369744228934136,0.19923124408246495,D,2020-01-08 17:30:00
1115,0.5929399348417032,0.4384150948317742,A,2020-01-08 17:40:00
1116,0.5800862078378112,0.1785715223920088,C,2020-01-08 17:50:00
1117,0.09148683739775487,0.22520171634145048,D,2020-01-08 18:00:00
1118,0.8774608626303804,0.01992911869361058,A,2020-01-08 18:10:00
1119,0.26560004258870606,0.07305894120342116,C,2020-01-08 18:20:00
1120,0.12951492128280417,0.11642638624057133,A,2020-01-08 18:30:00
1121,0.8887480798689772,0.6565785708302198,B,2020-01-08 18:40:00
1122,0.9556514982297534,0.14999835499657999,D,2020-01-08 18:50:00
1123,0.8621276172654506,0.8805956054642189,B,2020-01-08 19:00:00
1124,0.8095160747248781,0.7853898813492579,A,2020-01-08 19:10:00
1125,0.6552419806390217,0.8172983017245146,A,2020-01-08 19:20:00
1126,0.5508573706091393,0.3521251251392141,D,2020-01-08 19:30:00
1127,0.08698675991141014,0.05770824665981911,D,2020-01-08 19:40:00
1128,0.4084532130706987,0.07646799348202793,C,2020-01-08 19:50:00
1129,0.372688517012314,0.6897258256415592,A,2020-01-08 20:00:00
1130,0.2597537837603262,0.9231484632050982,A,2020-01-08 20:10:00
1131,0.7234201136885849,0.1752839453131262,C,2020-01-08 20:20:00
1132,0.4958757350787708,0.8642687193387552,A,2020-01-08 20:30:00
1133,0.08104621590764793,0.652987893207637,A,2020-01-08 20:40:00
1134,0.22018320194981134,0.6766902570295095,A,2020-01-08 20:50:00
1135,0.6832587636595959,0.697635310642803,B,2020-01-08 21:00:00
1136,0.07613085949030018,0.06222944019862575,B,2020-01-08 21:10:00
1137,0.8512069140487687,0.6038330231128026,C,2020-01-08 21:20:00
1138,0.4951465270139743,0.4832990236956546,D,2020-01-08 21:30:00
1139,0.480586577326648,0.8365855594609874,C,2020-01-08 21:40:00
1140,0.5924077846595176,0.4281313065312896,B,2020-01-08 21:50:00
1141,0.8246809659251492,0.5095196370055037,D,2020-01-08 22:00:00
1142,0.34780920790219305,0.5804735478742182,B,2020-01-08 22:10:00
1143,0.6780161525590636,0.5867342040774959,B,2020-01-08 22:20:00
1144,0.5657319639957911,0.39996064374614115,D,2020-01-08 22:30:00
1145,0.2670282701694213,0.16622980744316251,D,2020-01-08 22:40:00
1146,0.878629986355158,0.2513813648568668,D,2020-01-08 22:50:00
1147,0.7974260216069281,0.41240787153732683,A,2020-01-08 23:00:00
1148,0.6584518346584255,0.6197378282148941,A,2020-01-08 23:10:00
1149,0.8505817290942419,0.4545060223209446,C,2020-01-08 23:20:00
1150,0.8672942009598024,0.7916368619881293,D,2020-01-08 23:30:00
1151,0.7083629767150348,0.5750576639601843,B,2020-01-08 23:40:00
1152,0.837013328363672,0.3426762142250903,A,2020-01-08 23:50:00
1153,0.6974714616692836,0.4971350777051118,B,2020-01-09 00:00:00
1154,0.6801407717603004,0.3593350507918217,C,2020-01-09 00:10:00
1155,0.6186113782151843,0.030332965083099794,D,2020-01-09 00:20:00
1156,0.7527166395576412,0.28106906456221914,A,2020-01-09 00:30:00
1157,0.1586051052930737,0.4508817817045554,C,2020-01-09 00:40:00
1158,0.8808707591989284,0.2552875884565097,D,2020-01-09 00:50:00
1159,0.871843527745232,0.7195617610751972,A,2020-01-09 01:00:00
1160,0.029247283034559146,0.8621159515470778,A,2020-01-09 01:10:00
1161,0.8258167505647627,0.2969493281495682,A,2020-01-09 01:20:00
1162,0.1288698674734452,0.02421776933611297,A,2020-01-09 01:30:00
1163,0.3351188542591419,0.8755345729670895,B,2020-01-09 01:40:00
1164,0.7435082562916078,0.5773918675196289,A,2020-01-09 01:50:00
1165,0.1607598960483082,0.0058168927528551295,D,2020-01-09 02:00:00
1166,0.8179670241190622,0.4999119338171567,A,2020-01-09 02:10:00
1167,0.8321341779577419,0.09675358577131954,C,2020-01-09 02:20:00
1168,0.5074677337608362,0.6739043266026268,A,2020-01-09 02:30:00
1169,0.00638587171683358,0.5338298757035302,B,2020-01-09 02:40:00
1170,0.2870381331749128,0.913189328801163,D,2020-01-09 02:50:00
1171,0.6169269183757422,0.3950540696335214,C,2020-01-09 03:00:00
1172,0.9811861780274235,0.9236399020353573,A,2020-01-09 03:10:00
1173,0.6318135270166684,0.8364692444081714,A,2020-01-09 03:20:00
1174,0.2598035810641598,0.7524483266022659,C,2020-01-09 03:30:00
1175,0.6340057030996114,0.43799146077766726,C,2020-01-09 03:40:00
1176,0.5399853797158555,0.4142974906890794,A,2020-01-09 03:50:00
1177,0.7798453951511436,0.3946585204354356,D,2020-01-09 04:00:00
1178,0.10698063882695841,0.051677108053297505,B,2020-01-09 04:10:00
1179,0.761027902502028,0.6060399758754765,A,2020-01-09 04:20:00
1180,0.5412665786761103,0.7979195122179789,A,2020-01-09 04:30:00
1181,0.9629920038589946,0.7440574616598525,A,2020-01-09 04:40:00
1182,0.3418721660386861,0.5828391617624958,A,2020-01-09 04:50:00
1183,0.6326218931339481,0.35723172866802255,C,2020-01-09 05:00:00
1184,0.9320281055100175,0.6948022991516132,A,2020-01-09 05:10:00
1185,0.10250972799067926,0.5288877387321705,C,2020-01-09 05:20:00
1186,0.9372284872364511,0.8397445649886969,D,2020-01-09 05:30:00
1187,0.6878857223008134,0.2733702494907533,A,2020-01-09 05:40:00
1188,0.0678370591051719,0.10208867245400177,B,2020-01-09 05:50:00
1189,0.30096356694681625,0.0032147090167868875,D,2020-01-09 06:00:00
1190,0.7081720886452816,0.7430290717955501,C,2020-01-09 06:10:00
1191,0.0673506014687717,0.5993256440855557,B,2020-01-09 06:20:00
1192,0.5821704601762733,0.05991306809235786,C,2020-01-09 06:30:00
1193,0.34588305695295674,0.8399247249904024,B,2020-01-09 06:40:00
1194,0.6209155177674771,0.4771845762370356,C,2020-01-09 06:50:00
1195,0.04574203381251285,0.46131570820054424,A,2020-01-09 07:00:00
1196,0.8715368061523763,0.6845531757047528,A,2020-01-09 07:10:00
1197,0.9734889691773969,0.6346612103686037,B,2020-01-09 07:20:00
1198,0.9688778552856915,0.23872578501409147,B,2020-01-09 07:30:00
1199,0.7496518317429247,0.6447110086880716,C,2020-01-09 07:40:00
1200,0.13008624013063197,0.8581972496743551,D,2020-01-09 07:50:00
1201,0.7582631959290226,0.3917564424562938,B,2020-01-09 08:00:00
1202,0.02458691645880151,0.2897715198341003,A,2020-01-09 08:10:00
1203,0.022123551528997254,0.0601001771391555,B,2020-01-09 08:20:00
1204,0.32361021914954125,0.6051224493421874,D,2020-01-09 08:30:00
1205,0.48864319040466575,0.7553714420692436,A,2020-01-09 08:40:00
1206,0.7704074178077932,0.9676385292299853,C,2020-01-09 08:50:00
1207,0.6832953766065052,0.6119583947121147,C,2020-01-09 09:00:00
1208,0.44590270637674834,0.44791011972745065,D,2020-01-09 09:10:00
1209,0.2736266662816659,0.9351707382304958,A,2020-01-09 09:20:00
1210,0.9971245001577111,0.17881515507284862,C,2020-01-09 09:30:00
1211,0.42618130223597295,0.7084011209215064,C,2020-01-09 09:40:00
1212,0.4513870243296755,0.327321311700163,D,2020-01-09 09:50:00
1213,0.16362382119166918,0.8614811080135588,A,2020-01-09 10:00:00
1214,0.7948095487499294,0.7452455319611541,B,2020-01-09 10:10:00
1215,0.6936822257814886,0.33361784244948867,A,2020-01-09 10:20:00
1216,0.2207696127887604,0.7748254185891532,D,2020-01-09 10:30:00
1217,0.0823810456158427,0.8904195732063991,D,2020-01-09 10:40:00
1218,0.6804993020747131,0.2523487058107067,D,2020-01-09 10:50:00
1219,0.6545112142811352,0.5716948314016272,D,2020-01-09 11:00:00
1220,0.2732595269982093,0.4196298149697495,D,2020-01-09 11:10:00
1221,0.9508635622504104,0.9258749270094678,D,2020-01-09 11:20:00
1222,0.15105789178090023,0.9722992392295671,D,2020-01-09 11:30:00
1223,0.4323348010426019,0.10380362310799085,A,2020-01-09 11:40:00
1224,0.9436159201675989,0.548778625596292,D,2020-01-09 11:50:00
1225,0.4197273169261223,0.530878929997644,B,2020-01-09 12:00:00
1226,0.6385259476640855,0.868672444327271,D,2020-01-09 12:10:00
1227,0.3975943979627943,0.7790872507834171,C,2020-01-09 12:20:00
1228,0.27421520234867003,0.2871121274322226,A,2020-01-09 12:30:00
1229,0.9839776479598282,0.5219794906640016,D,2020-01-09 12:40:00
1230,0.409334006315043,0.37817435350193296,D,2020-01-09 12:50:00
1231,0.8940992036791344,0.3531760912991764,D,2020-01-09 13:00:00
1232,0.22995460589108618,0.7309580487523181,A,2020-01-09 13:10:00
1233,0.2131047040250833,0.5993992220417671,A,2020-01-09 13:20:00
1234,0.03113408288451136,0.19892698570984668,B,2020-01-09 13:30:00
1235,0.651666825375885,0.6206938002145833,B,2020-01-09 13:40:00
1236,0.36852634372376114,0.463666482781547,A,2020-01-09 13:50:00
1237,0.864358249839637,0.34104030677195285,D,2020-01-09 14:00:00
1238,0.47320990669155716,0.06652965064218275,D,2020-01-09 14:10:00
1239,0.9681934279147217,0.9286924204837518,D,2020-01-09 14:20:00
1240,0.18552551570312115,0.861680581873948,A,2020-01-09 14:30:00
1241,0.8686231679556108,0.3035226843971567,B,2020-01-09 14:40:00
1242,0.7765968527917417,0.5563424358287306,C,2020-01-09 14:50:00
1243,0.770921844644052,0.8646755187429226,D,2020-01-09 15:00:00
1244,0.8447832281168877,0.5194463606290131,B,2020-01-09 15:10:00
1245,0.7610239909429989,0.14181847163066685,C,2020-01-09 15:20:00
1246,0.6262203216314154,0.47468789912264064,C,2020-01-09 15:30:00
1247,0.13124487768238757,0.31399504710916903,D,2020-01-09 15:40:00
1248,0.032526179491251916,0.4578229906761926,C,2020-01-09 15:50:00
1249,0.9208478478156868,0.8479861112553244,C,2020-01-09 16:00:00
1250,0.616650314520738,0.4088118299318302,B,2020-01-09 16:10:00
1251,0.7965372909761763,0.7993972655088065,A,2020-01-09 16:20:00
1252,0.4815223515125501,0.232645460880329,A,2020-01-09 16:30:00
1253,0.11730818896239448,0.5937304331449264,D,2020-01-09 16:40:00
1254,0.12518579220255044,0.42607342326050945,B,2020-01-09 16:50:00
1255,0.6855652872289714,0.973095930148989,C,2020-01-09 17:00:00
1256,0.4303058948994627,0.0007603968650616855,B,2020-01-09 17:10:00
1257,0.20052472670033672,0.363666900100998,B,2020-01-09 17:20:00
1258,0.4915945467414369,0.813379062814276,D,2020-01-09 17:30:00
1259,0.06420893707513409,0.39150544947155863,B,2020-01-09 17:40:00
1260,0.5819714019143988,0.21750968321916753,B,2020-01-09 17:50:00
1261,0.26899340443509767,0.8532781210622848,A,2020-01-09 18:00:00
1262,0.7975591006371882,0.5917274914999638,A,2020-01-09 18:10:00
1263,0.31036195892357377,0.5566500771099808,C,2020-01-09 18:20:00
1264,0.4552201490818012,0.40083233749107616,D,2020-01-09 18:30:00
1265,0.011620539908100636,0.15761840680809125,C,2020-01-09 18:40:00
1266,0.07244688779455888,0.5755925353966602,B,2020-01-09 18:50:00
1267,0.3924935564066848,0.5052799614957602,D,2020-01-09 19:00:00
1268,0.4799388347171235,0.4020978181143867,A,2020-01-09 19:10:00
1269,0.6000205481193037,0.07688288783379149,D,2020-01-09 19:20:00
1270,0.29166257870930323,0.6509606290004913,B,2020-01-09 19:30:00
1271,0.6949818861265425,0.6317365843523691,D,2020-01-09 19:40:00
1272,0.8601223971892046,0.5590757240356538,C,2020-01-09 19:50:00
1273,0.7798509888933498,0.13148788415287904,A,2020-01-09 20:00:00
1274,0.039618825348357145,0.30283802565387063,D,2020-01-09 20:10:00
1275,0.48050694725782894,0.4698581566500307,D,2020-01-09 20:20:00
1276,0.10493017841817487,0.7344810466902226,D,2020-01-09 20:30:00
1277,0.24204501586252747,0.22290632616121853,D,2020-01-09 20:40:00
1278,0.9866625932671464,0.8008504386739475,D,2020-01-09 20:50:00
1279,0.14249554290151323,0.3191659877428201,A,2020-01-09 21:00:00
1280,0.49888815345135606,0.66569471256336,D,2020-01-09 21:10:00
1281,0.6181557343181191,0.9369303631548815,D,2020-01-09 21:20:00
1282,0.702464970544104,0.7141838606915938,D,2020-01-09 21:30:00
1283,0.5596486834869141,0.069263238084043,C,2020-01-09 21:40:00
1284,0.00977084741918366,0.3764267022354907,D,2020-01-09 21:50:00
1285,0.3264613082439919,0.5781607722670354,B,2020-01-09 22:00:00
1286,0.5177116433847114,0.6732529770474411,A,2020-01-09 22:10:00
1287,0.08786649914483335,0.34482014882143264,B,2020-01-09 22:20:00
1288,0.35062693120918076,0.4287349681438001,A,2020-01-09 22:30:00
1289,0.033203108791366565,0.37598754177950355,D,2020-01-09 22:40:00
1290,0.07857849715502074,0.6979868440949091,D,2020-01-09 22:50:00
1291,0.39692327620159606,0.9135866368266334,A,2020-01-09 23:00:00
1292,0.13271575404306035,0.7782416700798173,C,2020-01-09 23:10:00
1293,0.5675408482615582,0.2631606248514544,D,2020-01-09 23:20:00
1294,0.6894649691372657,0.5401053169409784,A,2020-01-09 23:30:00
1295,0.8005866991090829,0.47812506069349103,A,2020-01-09 23:40:00
1296,0.2001502442448101,0.01552825365404853,B,2020-01-09 23:50:00
1297,0.16748258225906976,0.9383824705845426,D,2020-01-10 00:00:00
1298,0.10456784033440025,0.46596443613240845,D,2020-01-10 00:10:00
1299,0.6364302495436367,0.9431582869534955,B,2020-01-10 00:20:00
1300,0.7064757264869012,0.6641936590784839,D,2020-01-10 00:30:00
1301,0.03158614482564204,0.7081921880267824,A,2020-01-10 00:40:00
1302,0.9362122462436898,0.4269846499996942,B,2020-01-10 00:50:00
1303,0.05197128365147241,0.8579790516801086,B,2020-01-10 01:00:00
1304,0.5412963353010705,0.18543479391664908,A,2020-01-10 01:10:00
1305,0.7090605194509164,0.9591580420345667,A,2020-01-10 01:20:00
1306,0.8709691237460856,0.6163113732881297,D,2020-01-10 01:30:00
1307,0.7140869321324278,0.3323447515300606,B,2020-01-10 01:40:00
1308,0.8017280830697918,0.7393563358934083,D,2020-01-10 01:50:00
1309,0.33945019254280606,0.745152004518201,A,2020-01-10 02:00:00
1310,0.8148251137465122,0.7745630967880361,C,2020-01-10 02:10:00
1311,0.08011484638467514,0.2934739027724552,A,2020-01-10 02:20:00
1312,0.8948166560605276,0.025674130942943352,A,2020-01-10 02:30:00
1313,0.5475923761537362,0.889217079280133,B,2020-01-10 02:40:00
1314,0.8172977699624937,0.7975393345614478,C,2020-01-10 02:50:00
1315,0.45231828451830014,0.40189432934336633,D,2020-01-10 03:00:00
1316,0.643577695196525,0.16622084043248508,D,2020-01-10 03:10:00
1317,0.5264026609361132,0.46882234869713413,A,2020-01-10 03:20:00
1318,0.7315895217553319,0.30576576345755846,B,2020-01-10 03:30:00
1319,0.08162998203058958,0.19405630216410152,D,2020-01-10 03:40:00
1320,0.0603520839905638,0.4861632700353624,C,2020-01-10 03:50:00
1321,0.24710323401014644,0.8296846035826082,A,2020-01-10 04:00:00
1322,0.15954468011318834,0.5816885238420226,C,2020-01-10 04:10:00
1323,0.8717835665922017,0.48742835027456666,D,2020-01-10 04:20:00
1324,0.21921398735804432,0.9940679242881222,C,2020-01-10 04:30:00
1325,0.9758652558191313,0.7603096893448984,A,2020-01-10 04:40:00
1326,0.33689579177110685,0.1319225335124924,D,2020-01-10 04:50:00
1327,0.18211791568869928,0.41685897470051014,D,2020-01-10 05:00:00
1328,0.7896985071424791,0.46496686381351693,C,2020-01-10 05:10:00
1329,0.6587077755008761,0.6105509165652122,B,2020-01-10 05:20:00
1330,0.498195716453139,0.6817644495322307,D,2020-01-10 05:30:00
1331,0.5553635509376312,0.32553619998648076,C,2020-01-10 05:40:00
1332,0.7192017782722638,0.36738431706025265,C,2020-01-10 05:50:00
1333,0.22845474133129873,0.1034708248730245,D,2020-01-10 06:00:00
1334,0.9963339160567419,0.08931910231758677,C,2020-01-10 06:10:00
1335,0.9747931621467831,0.7579742949440561,C,2020-01-10 06:20:00
1336,0.6503256863469369,0.9260556626980078,D,2020-01-10 06:30:00
1337,0.19954245092914513,0.19682230979429916,A,2020-01-10 06:40:00
1338,0.6802282424312913,0.923103157254727,A,2020-01-10 06:50:00
1339,0.07219840897917584,0.34372585055986504,B,2020-01-10 07:00:00
1340,0.030652502205806065,0.8807606297361984,C,2020-01-10 07:10:00
1341,0.2576828885112137,0.02604714364726557,C,2020-01-10 07:20:00
1342,0.4626229567393163,0.09058040042746118,D,2020-01-10 07:30:00
1343,0.8682725054083805,0.4347283470862603,A,2020-01-10 07:40:00
1344,0.727169069766308,0.8479657098572293,B,2020-01-10 07:50:00
1345,0.742706521199981,0.4492172961461701,B,2020-01-10 08:00:00
1346,0.42549333444807536,0.839497717639724,B,2020-01-10 08:10:00
1347,0.3459349925469629,0.3407593153994565,C,2020-01-10 08:20:00
1348,0.3710387629846027,0.13246420494118327,B,2020-01-10 08:30:00
1349,0.9876495637360578,0.9254540943836157,B,2020-01-10 08:40:00
1350,0.04010919141248248,0.07650279018881578,D,2020-01-10 08:50:00
