id,name,value,category
24660,Person_24660,0.7317493944886909,D
24661,Person_24661,-1.612302585657393,C
24662,Person_24662,0.5987639544460938,C
24663,Person_24663,0.005930876664084173,A
24664,Person_24664,1.3251202616285616,C
24665,Person_24665,0.33766393079733853,B
24666,Person_24666,0.648199572536865,C
24667,Person_24667,1.8883756491569825,A
24668,Person_24668,-0.15414021591757074,A
24669,Person_24669,0.2742806791720125,A
24670,Person_24670,0.16512060718781743,D
24671,Person_24671,-0.6783659200944796,C
24672,Person_24672,-0.4460476084336993,A
24673,Person_24673,-0.12818215242820494,D
24674,Person_24674,-1.930161541513732,D
24675,Person_24675,1.7877468324959616,C
24676,Person_24676,-0.07882998421353646,C
24677,Person_24677,-0.3502213070742607,A
24678,Person_24678,3.0427566718889936,C
24679,Person_24679,-0.7090626644517372,D
24680,Person_24680,-0.21481093148808483,D
24681,Person_24681,0.3610423583982453,C
24682,Person_24682,1.277738495123416,B
24683,Person_24683,1.9978424434749182,C
24684,Person_24684,0.6669324958464312,A
24685,Person_24685,-0.5944700794397418,C
24686,Person_24686,0.9354015343549704,D
24687,Person_24687,0.07492451191664454,B
24688,Person_24688,0.36231789325921243,B
24689,Person_24689,-0.39953208578000304,C
24690,Person_24690,-0.10609346588578888,B
24691,Person_24691,-0.3492349621160359,A
24692,Person_24692,-0.6883510193631357,D
24693,Person_24693,-0.8347089581980616,A
24694,Person_24694,-1.2824279012420514,B
24695,Person_24695,-0.8997358009950083,A
24696,Person_24696,-0.661242672985342,B
24697,Person_24697,1.3025885936875665,A
24698,Person_24698,-0.19716103257079423,A
24699,Person_24699,1.4268031062334752,B
24700,Person_24700,1.1678447857690422,C
24701,Person_24701,-0.6307556103968446,C
24702,Person_24702,1.2609810644043915,B
24703,Person_24703,1.5807294649575625,C
24704,Person_24704,0.0258943016040093,A
24705,Person_24705,0.04501269194475849,D
24706,Person_24706,1.0236402133473117,B
24707,Person_24707,0.4309886199426322,B
24708,Person_24708,-0.5728689594196316,C
24709,Person_24709,-0.48815785326587885,D
24710,Person_24710,-0.6715335207552995,B
24711,Person_24711,0.15923105582554467,C
24712,Person_24712,-1.162739012998413,C
24713,Person_24713,0.8329873496439659,A
24714,Person_24714,0.07393865288460702,B
24715,Person_24715,0.5601234885849137,D
24716,Person_24716,0.014974104583113573,D
24717,Person_24717,-0.80437519508295,D
24718,Person_24718,0.2864634966529824,C
24719,Person_24719,-1.1202610965679054,A
24720,Person_24720,-1.3643828143579197,C
24721,Person_24721,0.16644163358895148,D
24722,Person_24722,1.0332950382912647,A
24723,Person_24723,0.9861670862271794,D
24724,Person_24724,0.2395983832898571,D
24725,Person_24725,2.338852562838845,C
24726,Person_24726,0.9167011431300001,C
24727,Person_24727,0.1752421805106783,B
24728,Person_24728,0.8077422086936946,B
24729,Person_24729,0.2949537021926539,A
24730,Person_24730,-0.15508894977298593,B
24731,Person_24731,-0.784582223787615,C
24732,Person_24732,0.669859065022566,C
24733,Person_24733,2.020356974900114,C
24734,Person_24734,0.5332685647396846,B
24735,Person_24735,-0.93075778449166,A
24736,Person_24736,-0.8623151897847942,C
24737,Person_24737,-0.9503135114922262,B
24738,Person_24738,0.3288391043812371,D
24739,Person_24739,-0.6252465810566172,B
24740,Person_24740,2.179415704801171,C
24741,Person_24741,0.5532371355441162,D
24742,Person_24742,-0.19503257518141406,B
24743,Person_24743,-0.1210506596600799,A
24744,Person_24744,-0.6836080066960118,B
24745,Person_24745,-0.2238501616865774,D
24746,Person_24746,-0.1353019737744326,C
24747,Person_24747,0.021073557544011266,A
24748,Person_24748,-0.2685912916995071,A
24749,Person_24749,-0.29496436134634746,B
24750,Person_24750,1.467880660208061,D
24751,Person_24751,-0.5321870971225608,A
24752,Person_24752,0.07249828372127558,B
24753,Person_24753,-1.4617146056110888,A
24754,Person_24754,-0.6038653781685182,A
24755,Person_24755,-0.33140882499856816,C
24756,Person_24756,0.3754163701841676,D
24757,Person_24757,0.3979280980843624,B
24758,Person_24758,1.4690143581267239,B
24759,Person_24759,1.3364079098015964,D
24760,Person_24760,0.5811729805222646,C
24761,Person_24761,-0.2302363500369213,C
24762,Person_24762,-0.09687382863766911,D
24763,Person_24763,0.2780755160637066,C
24764,Person_24764,-0.3650322544600424,A
24765,Person_24765,-0.3659615527925048,B
24766,Person_24766,-0.16460908275174074,C
24767,Person_24767,1.9513762464784044,B
24768,Person_24768,-0.6231467695652503,B
24769,Person_24769,-3.562317327310325,A
24770,Person_24770,-0.5521342112245391,A
24771,Person_24771,-0.512215842031928,A
24772,Person_24772,1.112905481266626,B
24773,Person_24773,-0.7145896609100664,A
24774,Person_24774,0.9495152043973625,A
24775,Person_24775,1.971776898621061,D
24776,Person_24776,0.07970908235238364,C
24777,Person_24777,1.9147774462868938,D
24778,Person_24778,-0.6202000842068424,D
24779,Person_24779,1.6494256562114071,A
24780,Person_24780,-0.09919201808803299,D
24781,Person_24781,0.14906353100626596,B
24782,Person_24782,-0.2583711008311289,B
24783,Person_24783,0.8421761320172035,C
24784,Person_24784,-0.7404603026039236,C
24785,Person_24785,0.41899190808973275,D
24786,Person_24786,0.5448983818275113,C
24787,Person_24787,0.8499958090426488,C
24788,Person_24788,0.04661856325491241,C
24789,Person_24789,-0.19757833096120997,B
24790,Person_24790,-0.4203140113893824,C
24791,Person_24791,0.4235044912716655,D
24792,Person_24792,0.4479309461379251,B
24793,Person_24793,0.9762462162381541,D
24794,Person_24794,-0.3153987924869987,C
24795,Person_24795,-0.10788437793230374,A
24796,Person_24796,0.40355096034080384,C
24797,Person_24797,-0.11072962293350481,D
24798,Person_24798,-1.0323512068991425,A
24799,Person_24799,0.31387001264585146,A
24800,Person_24800,-0.622714509627579,D
24801,Person_24801,-0.4942285043251842,D
24802,Person_24802,3.012290221756125,B
24803,Person_24803,-0.6584909861048611,B
24804,Person_24804,1.6564354411236475,B
24805,Person_24805,0.11172442440432546,B
24806,Person_24806,0.7707566237516794,B
24807,Person_24807,0.2695307538710102,A
24808,Person_24808,-0.09821653972845183,B
24809,Person_24809,-0.40517158807582976,B
24810,Person_24810,-2.0193311753562972,B
24811,Person_24811,-1.8469268586869707,D
24812,Person_24812,-0.4459635639301339,A
24813,Person_24813,1.5123097479373961,B
24814,Person_24814,-0.5454003664740036,C
24815,Person_24815,-0.9601751742138417,B
24816,Person_24816,-1.8918430785741576,B
24817,Person_24817,-0.40910708561891374,B
24818,Person_24818,-0.3937849223599814,A
24819,Person_24819,-0.9380543190257051,A
24820,Person_24820,-0.14552521050882417,B
24821,Person_24821,1.2255655417924296,D
24822,Person_24822,-0.4786846715473081,D
24823,Person_24823,0.5714812421991043,A
24824,Person_24824,1.171216330111636,A
24825,Person_24825,-0.9141880016794053,C
24826,Person_24826,0.04363355730120084,A
24827,Person_24827,-1.1707946130492484,C
24828,Person_24828,0.2591377820478916,B
24829,Person_24829,0.63231521821527,B
24830,Person_24830,-0.5398203725191227,B
24831,Person_24831,-0.13086661812217584,D
24832,Person_24832,1.936560823666043,D
24833,Person_24833,0.22614445844659634,C
24834,Person_24834,2.241504863881829,A
24835,Person_24835,-0.1291928121252515,B
24836,Person_24836,0.550490045660176,D
24837,Person_24837,0.2834917379828978,A
24838,Person_24838,0.008705810148400167,A
24839,Person_24839,0.6842463115477442,A
24840,Person_24840,-0.20726872305428334,C
24841,Person_24841,-0.24359667784723824,C
24842,Person_24842,-0.015052058336996648,D
24843,Person_24843,-0.2551673283013595,B
24844,Person_24844,0.2775541878190802,B
24845,Person_24845,0.39699007450754986,C
24846,Person_24846,-0.4877071122223225,A
24847,Person_24847,0.07831023547568042,A
24848,Person_24848,-0.108704498849109,B
24849,Person_24849,0.2135909167263921,D
24850,Person_24850,0.2591045043757774,B
24851,Person_24851,-0.08011224815061463,D
24852,Person_24852,0.8346504942253234,C
24853,Person_24853,0.38493117025540874,B
24854,Person_24854,1.0391687869637019,A
24855,Person_24855,-1.854461432618233,A
24856,Person_24856,0.560708946242073,C
24857,Person_24857,0.2956341542566709,C
24858,Person_24858,-0.04821555544871719,D
24859,Person_24859,-0.37133399938718864,C
24860,Person_24860,0.310380446706657,A
24861,Person_24861,-0.7569620703114304,C
24862,Person_24862,-1.0355675298011433,A
24863,Person_24863,0.014852425508207439,B
24864,Person_24864,0.5556566361656736,B
24865,Person_24865,0.3544542555146124,D
24866,Person_24866,-0.8602325109248696,A
24867,Person_24867,-2.464347190395705,A
24868,Person_24868,-0.6433465448468111,C
24869,Person_24869,-0.8184762443558045,D
24870,Person_24870,-0.12719344182905398,C
24871,Person_24871,-0.4724350458146037,C
24872,Person_24872,-0.317595498660057,D
24873,Person_24873,0.6356174354454612,D
24874,Person_24874,1.531853208559595,D
24875,Person_24875,0.3564094634104567,D
24876,Person_24876,-0.24974305705903763,D
24877,Person_24877,1.267249783887678,C
24878,Person_24878,-1.6586098867175738,C
24879,Person_24879,1.4945933994047542,C
24880,Person_24880,-0.3891101802374517,A
24881,Person_24881,-1.2071550099983999,C
24882,Person_24882,1.1989604878476368,A
24883,Person_24883,1.6890213617958902,D
24884,Person_24884,-0.3163575998049801,D
24885,Person_24885,-0.42352549229373065,C
24886,Person_24886,-0.7396352812243143,B
24887,Person_24887,1.146453925030346,B
24888,Person_24888,-0.11686390738756579,B
24889,Person_24889,-1.130542396149992,B
24890,Person_24890,0.44626670696335197,A
24891,Person_24891,0.3844227357705,C
24892,Person_24892,-0.7496630846456146,C
24893,Person_24893,1.4708364918863246,C
24894,Person_24894,-0.8831813649185408,A
24895,Person_24895,-0.04204577881776739,B
24896,Person_24896,0.8366089748777132,A
24897,Person_24897,0.38654994247712654,D
24898,Person_24898,-0.24472704847506743,C
24899,Person_24899,-1.5601218070579748,C
24900,Person_24900,0.4666212651555958,B
24901,Person_24901,2.671227736883692,C
24902,Person_24902,-0.3131333665970866,A
24903,Person_24903,-0.2598187146325954,C
24904,Person_24904,-1.2630800348997795,C
24905,Person_24905,0.19457914627887832,C
24906,Person_24906,0.4671782267331671,D
24907,Person_24907,-0.08213509031630951,D
24908,Person_24908,0.010258155892888443,A
24909,Person_24909,-0.9000774274812717,B
24910,Person_24910,-0.7031204740441044,B
24911,Person_24911,-0.07001521135372274,A
24912,Person_24912,-1.7219442467785735,D
24913,Person_24913,-1.807282752489272,D
24914,Person_24914,-0.35934722247106127,C
24915,Person_24915,1.6830430093050879,D
24916,Person_24916,-0.44805790076794033,B
24917,Person_24917,-0.1672986850987481,C
24918,Person_24918,-0.4642047504246276,B
24919,Person_24919,0.6537702133237105,B
24920,Person_24920,1.0425583015954731,A
24921,Person_24921,0.6629361839649779,B
24922,Person_24922,-0.01998446681115762,D
24923,Person_24923,-1.2616442540383568,A
24924,Person_24924,0.5745075893198381,B
24925,Person_24925,-0.5209823323342927,D
24926,Person_24926,-0.611207749600633,A
24927,Person_24927,-0.6091112600033143,A
24928,Person_24928,0.5686827407049408,B
24929,Person_24929,1.8942523189454652,B
24930,Person_24930,-0.3519552897530687,B
24931,Person_24931,0.9956408288089814,A
24932,Person_24932,0.21234281727343424,D
24933,Person_24933,-0.11800972524992222,A
24934,Person_24934,0.537544864352481,C
24935,Person_24935,-1.4914042129463014,C
24936,Person_24936,0.5627287363814146,C
24937,Person_24937,-0.18628824000392177,B
24938,Person_24938,-1.5758999360137134,C
24939,Person_24939,-1.6373568998148909,C
24940,Person_24940,0.7785379819516032,D
24941,Person_24941,-0.609974038837137,D
24942,Person_24942,-1.2009650096090834,B
24943,Person_24943,-0.7760259144047293,B
24944,Person_24944,-0.7586672308050918,B
24945,Person_24945,-0.10664720265561693,D
24946,Person_24946,0.3700692603399162,A
24947,Person_24947,-0.23004746584503388,A
24948,Person_24948,0.3730438216569322,D
24949,Person_24949,-0.4171941442281006,C
24950,Person_24950,-0.8738183318612122,A
24951,Person_24951,-0.12787872735941302,B
24952,Person_24952,-1.2235686230113567,B
24953,Person_24953,0.9675679821031441,D
24954,Person_24954,0.6081627129214129,C
24955,Person_24955,-1.7103251980977503,A
24956,Person_24956,0.3399672933140994,D
24957,Person_24957,0.6515590188126624,B
24958,Person_24958,-0.22469594882165425,A
24959,Person_24959,1.4798758287097649,C
24960,Person_24960,-2.051340974584667,C
24961,Person_24961,0.710677754826668,B
24962,Person_24962,0.7967138776628624,A
24963,Person_24963,-0.007787252902650112,D
24964,Person_24964,0.190510083693087,C
24965,Person_24965,-1.6629609067127378,C
24966,Person_24966,0.10217852079006201,A
24967,Person_24967,2.522804424996352,A
24968,Person_24968,-1.4930579797793044,A
24969,Person_24969,0.37157071367605143,D
24970,Person_24970,0.33794310911153147,C
24971,Person_24971,1.615743676229553,B
24972,Person_24972,-1.4924362710195946,B
24973,Person_24973,-1.4138480684768404,C
24974,Person_24974,-1.2199051822165652,C
24975,Person_24975,0.039420869670440936,A
24976,Person_24976,-0.6899419353950927,C
24977,Person_24977,-1.3449337385057316,C
24978,Person_24978,1.160687538174631,A
24979,Person_24979,-0.7848895146151991,B
24980,Person_24980,1.7960967307839828,D
24981,Person_24981,-0.2838292460991485,C
24982,Person_24982,1.108839966607703,B
24983,Person_24983,-0.6253989168502303,C
24984,Person_24984,-0.03610351141848312,A
24985,Person_24985,-0.5149293585316385,C
24986,Person_24986,0.7719320532268554,C
24987,Person_24987,0.595654444488128,B
24988,Person_24988,1.1148850824629706,C
24989,Person_24989,-1.1901872754973306,C
24990,Person_24990,-1.4697761268304848,A
24991,Person_24991,1.1281706012344672,C
24992,Person_24992,0.355049193242283,D
24993,Person_24993,0.3106385266813884,D
24994,Person_24994,0.33940254836837236,D
24995,Person_24995,-0.42674725617952974,C
24996,Person_24996,-0.33063482936812844,A
24997,Person_24997,0.20492365451607358,A
24998,Person_24998,-1.4574344779455435,C
24999,Person_24999,0.5836129112552997,C
25000,Person_25000,0.21242584959111913,B
25001,Person_25001,-0.2773386745600076,B
25002,Person_25002,-0.515031921688837,B
25003,Person_25003,-2.1502515840204404,A
25004,Person_25004,-0.39341022575494267,D
25005,Person_25005,2.0569978058598086,A
25006,Person_25006,1.3885877381371898,D
25007,Person_25007,1.751598503811562,D
25008,Person_25008,1.8201092077311558,B
25009,Person_25009,1.7472515485293878,A
25010,Person_25010,1.9449741406211511,B
25011,Person_25011,1.6043378052508341,C
25012,Person_25012,-0.9680859287137704,A
25013,Person_25013,-0.5564753350772844,D
25014,Person_25014,-0.6824195436961743,C
25015,Person_25015,-0.35053419370427047,D
25016,Person_25016,1.7079147490536861,A
25017,Person_25017,-0.5249564047983413,C
25018,Person_25018,0.9523582605906096,B
25019,Person_25019,-0.2577683964463507,C
25020,Person_25020,0.7385088555576939,A
25021,Person_25021,-0.8416631362387774,C
25022,Person_25022,-1.5479149456850623,B
25023,Person_25023,-1.7692991628656154,C
25024,Person_25024,-1.8150120877526528,A
25025,Person_25025,-1.4179872188907436,B
25026,Person_25026,-0.1971217223143822,D
25027,Person_25027,0.971372537641315,B
25028,Person_25028,-0.05548894071829288,D
25029,Person_25029,-0.17460307262812588,D
25030,Person_25030,1.304261850732889,A
25031,Person_25031,1.6267852003887,A
25032,Person_25032,-0.939728317179424,C
25033,Person_25033,1.0040955302381327,D
25034,Person_25034,0.44445047635486096,D
25035,Person_25035,-0.1998052841933989,D
25036,Person_25036,0.01080555451913391,A
25037,Person_25037,0.3339818112100356,B
25038,Person_25038,-0.7567928655167333,C
25039,Person_25039,-0.21406141755566263,A
25040,Person_25040,0.6042209814037174,D
25041,Person_25041,0.3672757939976971,B
25042,Person_25042,-0.7678375751967975,C
25043,Person_25043,0.05108773121664823,D
25044,Person_25044,-0.7806595622488224,C
25045,Person_25045,-0.4001559834317679,C
25046,Person_25046,-2.225702567761398,D
25047,Person_25047,1.7237162809696527,D
25048,Person_25048,-0.8018638233159512,A
25049,Person_25049,-1.209483016517837,A
25050,Person_25050,0.8128196502444683,D
25051,Person_25051,-0.22900396976195617,A
25052,Person_25052,-1.5291691264017155,B
25053,Person_25053,1.0865678372645187,C
25054,Person_25054,0.024854926378576184,B
25055,Person_25055,0.030017669894581038,A
25056,Person_25056,0.5750522300959435,A
25057,Person_25057,0.6106905454244714,D
25058,Person_25058,0.5738945140202633,D
25059,Person_25059,-0.8045496227833387,A
25060,Person_25060,-0.032552165779414104,B
25061,Person_25061,-1.5109815526765913,A
25062,Person_25062,-1.7333018901542199,D
25063,Person_25063,-0.6321523124914583,D
25064,Person_25064,1.3066189369329235,B
25065,Person_25065,1.1961743580230262,A
25066,Person_25066,-1.3934806372337087,B
25067,Person_25067,0.5704788010870127,A
25068,Person_25068,-0.17782078031859025,A
25069,Person_25069,0.1806016109944902,A
25070,Person_25070,2.2415920827427582,B
25071,Person_25071,-1.0757117787671617,C
25072,Person_25072,-1.0617025686248538,D
25073,Person_25073,0.22930066003068397,D
25074,Person_25074,0.21903925318756304,D
25075,Person_25075,-0.14806071122995612,D
25076,Person_25076,0.5364323318059979,D
25077,Person_25077,-1.1759355730778813,C
25078,Person_25078,-2.6560399753130057,D
25079,Person_25079,-0.6403681949548862,A
25080,Person_25080,-0.6779383567210885,D
25081,Person_25081,1.1250599761757107,A
25082,Person_25082,-1.1458302997727257,B
25083,Person_25083,1.9601636020159765,A
25084,Person_25084,0.3378894938739537,D
25085,Person_25085,0.4030650449224253,A
25086,Person_25086,-1.4619992172462746,C
25087,Person_25087,-0.39045816798728517,D
25088,Person_25088,-1.030473927868549,A
25089,Person_25089,-0.5891531247954166,B
25090,Person_25090,1.1396848762218146,D
25091,Person_25091,-0.297111773394138,B
25092,Person_25092,-0.21584953634242726,A
25093,Person_25093,-0.9036508712396933,A
25094,Person_25094,0.24163199244665412,C
25095,Person_25095,0.12080808087190131,B
25096,Person_25096,-0.5399980845328848,A
25097,Person_25097,-0.903382028963178,A
25098,Person_25098,-1.0648757604017405,A
25099,Person_25099,-1.6719949765780178,B
25100,Person_25100,0.016867045770930858,A
25101,Person_25101,0.3887812290546726,C
25102,Person_25102,1.1485697930433993,C
25103,Person_25103,1.41054781417699,A
25104,Person_25104,-0.9005235755226667,B
25105,Person_25105,-1.0811051771926252,C
25106,Person_25106,0.8526708932903917,B
25107,Person_25107,0.9641720595019743,A
25108,Person_25108,1.1515206532710056,C
25109,Person_25109,-0.5870515422993214,A
25110,Person_25110,0.48305085217661603,D
25111,Person_25111,1.3078261906870454,D
25112,Person_25112,1.6643231626018558,A
25113,Person_25113,0.2666325902299778,B
25114,Person_25114,0.5659645544813935,C
25115,Person_25115,0.005220353763080898,D
25116,Person_25116,-2.0116037533607747,C
25117,Person_25117,-0.4656424676199727,C
25118,Person_25118,-0.9162982641981976,B
25119,Person_25119,1.0549978127202964,A
25120,Person_25120,-0.8835223298955178,A
25121,Person_25121,1.475939175774889,D
25122,Person_25122,-1.1107668321407453,A
25123,Person_25123,-0.3920769235885262,D
25124,Person_25124,-1.341760604209007,A
25125,Person_25125,-0.0031461113777945023,C
25126,Person_25126,0.4520220055297718,B
25127,Person_25127,-0.7752580774687381,D
25128,Person_25128,-0.4483189044459432,C
25129,Person_25129,-1.3070092332209318,D
25130,Person_25130,0.20336342050938655,A
25131,Person_25131,0.033232593846024915,A
25132,Person_25132,-0.25084127971451764,B
25133,Person_25133,0.789657184771946,C
25134,Person_25134,-0.5076080382024328,A
25135,Person_25135,-0.8432550110636614,C
25136,Person_25136,-1.3981486700208976,D
25137,Person_25137,-0.7034791233700471,A
25138,Person_25138,-0.08621307783837082,C
25139,Person_25139,0.31677846734592807,C
25140,Person_25140,-1.0209246539610646,C
25141,Person_25141,0.02831282304463692,B
25142,Person_25142,0.6793334602990915,B
25143,Person_25143,-0.7153806474974789,C
25144,Person_25144,0.04648061369554465,A
25145,Person_25145,-0.09603507431712777,C
25146,Person_25146,-0.30203590278963127,B
25147,Person_25147,-1.3944502697356214,D
25148,Person_25148,1.2421929987185594,A
25149,Person_25149,-0.6756156619843903,C
25150,Person_25150,-0.4164670136430441,A
25151,Person_25151,1.0011235792453876,D
25152,Person_25152,0.32459985370210104,B
25153,Person_25153,-1.0643089943119297,C
25154,Person_25154,-0.3010873784461889,B
25155,Person_25155,1.240874847052706,D
25156,Person_25156,-1.1590674079383982,B
25157,Person_25157,-0.7622598992335837,B
25158,Person_25158,-0.765650550842375,B
25159,Person_25159,1.261857410359438,A
25160,Person_25160,-1.0120365611960995,C
25161,Person_25161,-0.9255382842703694,C
25162,Person_25162,0.7228266444220108,A
25163,Person_25163,1.4573925943877115,D
25164,Person_25164,-0.04343160127077174,B
25165,Person_25165,-0.43472626769216033,A
25166,Person_25166,0.3538562633841487,A
25167,Person_25167,0.5564632390271157,D
25168,Person_25168,1.0309225382950113,B
25169,Person_25169,0.8132954858695783,B
25170,Person_25170,1.380252056823461,A
25171,Person_25171,1.5384896577554636,A
25172,Person_25172,1.2920861452244616,D
25173,Person_25173,0.04079873990626857,A
25174,Person_25174,1.085561332241093,A
25175,Person_25175,0.2832492508768402,C
25176,Person_25176,1.2571636070008307,B
25177,Person_25177,0.4441925358571684,C
25178,Person_25178,1.7497334638972948,A
25179,Person_25179,-0.1701365318072844,A
25180,Person_25180,-1.54861838907874,B
25181,Person_25181,0.2760940314315189,D
25182,Person_25182,-0.18223512732142153,D
25183,Person_25183,-0.6535224665759182,D
25184,Person_25184,-0.052643115741212866,C
25185,Person_25185,-0.7046647458466347,C
25186,Person_25186,2.4006742930762086,A
25187,Person_25187,-0.0758420278827226,A
25188,Person_25188,-0.06596901071018764,B
25189,Person_25189,-0.059794935860941846,C
25190,Person_25190,-0.18554322754541394,D
25191,Person_25191,0.1956243220898867,A
25192,Person_25192,-1.3580796596212996,D
25193,Person_25193,0.29884378564741004,B
25194,Person_25194,0.42611495091901497,D
25195,Person_25195,1.356066711766452,B
25196,Person_25196,1.9428403583548803,C
25197,Person_25197,0.25897503035243324,D
25198,Person_25198,0.8006751633238797,B
25199,Person_25199,-2.350584313945632,C
25200,Person_25200,-0.1792917168473844,D
25201,Person_25201,0.6045235311517246,A
25202,Person_25202,0.2857321810267764,D
25203,Person_25203,-2.2623795714322563,A
25204,Person_25204,0.3095344857261828,A
25205,Person_25205,-1.9057050500082906,C
25206,Person_25206,-0.19645569195416,C
25207,Person_25207,0.781611282682015,C
25208,Person_25208,1.7379750085040315,C
25209,Person_25209,-0.9495110915813304,B
25210,Person_25210,-0.8747432087684525,D
25211,Person_25211,0.06776857463762338,A
25212,Person_25212,1.0653156727476842,A
25213,Person_25213,-0.7532489902898054,B
25214,Person_25214,0.4443952930748983,A
25215,Person_25215,0.5632956321435907,B
25216,Person_25216,-1.6003754611363703,C
25217,Person_25217,-0.47002115396117516,A
25218,Person_25218,-0.08474037015531964,D
25219,Person_25219,0.44243935347956925,D
25220,Person_25220,0.05930194099911427,C
25221,Person_25221,0.08692185454038921,B
25222,Person_25222,-0.5244154687807145,D
25223,Person_25223,0.3643760615308986,B
25224,Person_25224,0.18936768544369847,C
25225,Person_25225,0.8452200118665384,A
25226,Person_25226,0.5374777978256315,D
25227,Person_25227,1.2175934009174791,B
25228,Person_25228,1.2220900299665816,B
25229,Person_25229,-0.39824285163276646,C
25230,Person_25230,1.8785603182698214,D
25231,Person_25231,0.017315632241141576,A
25232,Person_25232,-1.0511275646263487,B
25233,Person_25233,-0.6116755745863822,C
25234,Person_25234,1.3474068932393708,A
25235,Person_25235,-0.218677369012303,A
25236,Person_25236,0.39733796971221963,B
25237,Person_25237,-0.1810382431435554,C
25238,Person_25238,-0.010821117843598958,D
25239,Person_25239,0.31690753444267394,C
25240,Person_25240,1.0266374909479987,A
25241,Person_25241,-0.9150245334167004,C
25242,Person_25242,1.0905433867668393,D
25243,Person_25243,0.7958288019637392,A
25244,Person_25244,0.45002468385960165,C
25245,Person_25245,-0.5053381987605396,B
25246,Person_25246,2.1273535210512535,D
25247,Person_25247,-0.2683179345199633,C
25248,Person_25248,-0.2573145295745486,B
25249,Person_25249,-0.16719881163012018,A
25250,Person_25250,-2.14807139729662,D
25251,Person_25251,0.7032601915584377,B
25252,Person_25252,-2.401868029695257,C
25253,Person_25253,0.009711432263921429,D
25254,Person_25254,-2.1250861905823157,B
25255,Person_25255,-0.5478655465070212,B
25256,Person_25256,0.07239703132870842,D
25257,Person_25257,-0.8312731911577861,C
25258,Person_25258,-1.158847858361371,D
25259,Person_25259,0.12111862243561891,C
25260,Person_25260,0.03645579328936721,C
25261,Person_25261,0.5990451679734072,C
25262,Person_25262,-0.11802006785147241,C
25263,Person_25263,1.1954546926905254,A
25264,Person_25264,-0.16951304033539827,A
25265,Person_25265,-0.9545495952117294,C
25266,Person_25266,0.1678440831184502,A
25267,Person_25267,0.5952140531200161,D
25268,Person_25268,0.44435279758786583,C
25269,Person_25269,1.8634955245807934,C
25270,Person_25270,-0.2731793713006118,B
25271,Person_25271,-0.22078050575051786,B
25272,Person_25272,0.07429668301950307,A
25273,Person_25273,-0.4097050118609956,D
25274,Person_25274,-1.4989938812593153,C
25275,Person_25275,-0.48330933131244724,B
25276,Person_25276,0.9732535495999202,A
25277,Person_25277,0.28696160215286604,A
25278,Person_25278,-0.7491933756802303,B
25279,Person_25279,0.38755209450137434,D
25280,Person_25280,-0.2782214807492768,B
25281,Person_25281,-0.9219939065156745,A
25282,Person_25282,1.1602516501042042,D
25283,Person_25283,0.8478921817921208,C
25284,Person_25284,-0.4381674155785688,D
25285,Person_25285,-0.13789930903705583,B
25286,Person_25286,-0.2371214750975573,D
25287,Person_25287,-1.1229768766745842,A
25288,Person_25288,0.03562038799900477,D
25289,Person_25289,-0.8913983322510071,D
25290,Person_25290,-0.5856666622924795,B
25291,Person_25291,-1.86546167932906,B
25292,Person_25292,0.955101691700621,D
25293,Person_25293,-1.6205560379641966,C
25294,Person_25294,0.8506767086099889,D
25295,Person_25295,-0.7600419633410539,A
25296,Person_25296,-1.2864142396451301,B
25297,Person_25297,-0.7178346449828464,A
25298,Person_25298,-0.4650508123749307,A
25299,Person_25299,0.9258268786797665,A
25300,Person_25300,-0.6979373464658498,C
25301,Person_25301,-1.6092363122510227,C
25302,Person_25302,0.9513855227195794,A
25303,Person_25303,-1.1322754639889256,D
25304,Person_25304,1.4812407642020284,B
25305,Person_25305,0.2635936517119452,D
25306,Person_25306,-0.6062078652425563,A
25307,Person_25307,0.2250982624563417,A
25308,Person_25308,1.1042191276096602,A
25309,Person_25309,0.04947614329734291,B
25310,Person_25310,0.838955371674806,A
25311,Person_25311,-0.3732013913680856,A
25312,Person_25312,1.0472397981247188,C
25313,Person_25313,1.3992727424176452,A
25314,Person_25314,2.0896279394035653,B
25315,Person_25315,1.2293036266320714,C
25316,Person_25316,-0.8998274395315219,C
25317,Person_25317,1.1109138678837547,B
25318,Person_25318,-0.9087193486218499,C
25319,Person_25319,0.08328811783516578,B
25320,Person_25320,0.6476295638278649,B
25321,Person_25321,2.0138073510069106,A
25322,Person_25322,1.3096254144416128,A
25323,Person_25323,-0.8526436162654293,B
25324,Person_25324,0.09162264242317861,C
25325,Person_25325,0.8889828493351852,B
25326,Person_25326,0.299935400677329,B
25327,Person_25327,0.9972039128090716,C
25328,Person_25328,1.080069160763942,D
25329,Person_25329,0.5140158891218952,B
25330,Person_25330,1.0335993686948095,B
25331,Person_25331,0.3245883152437401,A
25332,Person_25332,0.5440150926656799,D
25333,Person_25333,-0.11712445838734584,B
25334,Person_25334,0.2946406841241251,C
25335,Person_25335,-0.2853679165671377,C
25336,Person_25336,1.7416642810459375,B
25337,Person_25337,-0.6117883124879963,A
25338,Person_25338,-0.06769345599821096,D
25339,Person_25339,0.11961113366720355,C
25340,Person_25340,-0.8297103207523929,B
25341,Person_25341,0.0719431829759624,A
25342,Person_25342,0.24593811058628962,A
25343,Person_25343,-0.7237775052921172,D
25344,Person_25344,-1.0438887453112808,B
25345,Person_25345,2.187753059044641,C
